Dataset,Set,Approach,Metric,Value,Method,File,Specs
VoxConverse,,Baseline,DER,0.3196,,pkwrt,ecapa_ahc
VoxConverse,,Baseline,JER,0.708,,pkwrt,ecapa_ahc
VoxConverse,,Baseline,Purity,0.69988,,pkwrt,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99405,,pkwrt,ecapa_ahc
VoxConverse,,Baseline,DER,0.09919,,zfzlc,ecapa_ahc
VoxConverse,,Baseline,JER,0.17059,,zfzlc,ecapa_ahc
VoxConverse,,Baseline,Purity,0.94653,,zfzlc,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.94653,,zfzlc,ecapa_ahc
VoxConverse,,Baseline,DER,0.379,,jbowg,ecapa_ahc
VoxConverse,,Baseline,JER,0.89731,,jbowg,ecapa_ahc
VoxConverse,,Baseline,Purity,0.68203,,jbowg,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97964,,jbowg,ecapa_ahc
VoxConverse,,Baseline,DER,0.06166,,bxcfq,ecapa_ahc
VoxConverse,,Baseline,JER,0.07874,,bxcfq,ecapa_ahc
VoxConverse,,Baseline,Purity,0.9674,,bxcfq,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.9674,,bxcfq,ecapa_ahc
VoxConverse,,Baseline,DER,0.62011,,uqxlg,ecapa_ahc
VoxConverse,,Baseline,JER,0.93237,,uqxlg,ecapa_ahc
VoxConverse,,Baseline,Purity,0.44272,,uqxlg,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98166,,uqxlg,ecapa_ahc
VoxConverse,,Baseline,DER,0.39049,,iabca,ecapa_ahc
VoxConverse,,Baseline,JER,0.53589,,iabca,ecapa_ahc
VoxConverse,,Baseline,Purity,0.71527,,iabca,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.92907,,iabca,ecapa_ahc
VoxConverse,,Baseline,DER,0.23367,,ouvtt,ecapa_ahc
VoxConverse,,Baseline,JER,0.28546,,ouvtt,ecapa_ahc
VoxConverse,,Baseline,Purity,0.85575,,ouvtt,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.85575,,ouvtt,ecapa_ahc
VoxConverse,,Baseline,DER,0.29225,,bvyvm,ecapa_ahc
VoxConverse,,Baseline,JER,0.52254,,bvyvm,ecapa_ahc
VoxConverse,,Baseline,Purity,0.81325,,bvyvm,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96926,,bvyvm,ecapa_ahc
VoxConverse,,Baseline,DER,0.56762,,eoyaz,ecapa_ahc
VoxConverse,,Baseline,JER,0.88806,,eoyaz,ecapa_ahc
VoxConverse,,Baseline,Purity,0.45265,,eoyaz,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98304,,eoyaz,ecapa_ahc
VoxConverse,,Baseline,DER,0.08711,,luobn,ecapa_ahc
VoxConverse,,Baseline,JER,0.07608,,luobn,ecapa_ahc
VoxConverse,,Baseline,Purity,0.96152,,luobn,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96152,,luobn,ecapa_ahc
VoxConverse,,Baseline,DER,0.13076,,dohag,ecapa_ahc
VoxConverse,,Baseline,JER,0.13069,,dohag,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,dohag,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97665,,dohag,ecapa_ahc
VoxConverse,,Baseline,DER,0.10745,,sfdvy,ecapa_ahc
VoxConverse,,Baseline,JER,0.10738,,sfdvy,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,sfdvy,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99108,,sfdvy,ecapa_ahc
VoxConverse,,Baseline,DER,0.28194,,rsypp,ecapa_ahc
VoxConverse,,Baseline,JER,0.85469,,rsypp,ecapa_ahc
VoxConverse,,Baseline,Purity,0.79877,,rsypp,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.9922,,rsypp,ecapa_ahc
VoxConverse,,Baseline,DER,0.57432,,gtnjb,ecapa_ahc
VoxConverse,,Baseline,JER,0.90684,,gtnjb,ecapa_ahc
VoxConverse,,Baseline,Purity,0.43834,,gtnjb,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98101,,gtnjb,ecapa_ahc
VoxConverse,,Baseline,DER,0.0453,,svxzm,ecapa_ahc
VoxConverse,,Baseline,JER,0.04501,,svxzm,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,svxzm,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.9987,,svxzm,ecapa_ahc
VoxConverse,,Baseline,DER,0.38438,,ytmef,ecapa_ahc
VoxConverse,,Baseline,JER,0.6197,,ytmef,ecapa_ahc
VoxConverse,,Baseline,Purity,0.66478,,ytmef,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,ytmef,ecapa_ahc
VoxConverse,,Baseline,DER,0.81128,,fzwtp,ecapa_ahc
VoxConverse,,Baseline,JER,0.90498,,fzwtp,ecapa_ahc
VoxConverse,,Baseline,Purity,0.37068,,fzwtp,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98908,,fzwtp,ecapa_ahc
VoxConverse,,Baseline,DER,0.30688,,iowob,ecapa_ahc
VoxConverse,,Baseline,JER,0.81531,,iowob,ecapa_ahc
VoxConverse,,Baseline,Purity,0.75041,,iowob,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99206,,iowob,ecapa_ahc
VoxConverse,,Baseline,DER,0.23213,,jjkrt,ecapa_ahc
VoxConverse,,Baseline,JER,0.75042,,jjkrt,ecapa_ahc
VoxConverse,,Baseline,Purity,0.82982,,jjkrt,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.91864,,jjkrt,ecapa_ahc
VoxConverse,,Baseline,DER,0.22269,,uhfrw,ecapa_ahc
VoxConverse,,Baseline,JER,0.80586,,uhfrw,ecapa_ahc
VoxConverse,,Baseline,Purity,0.85576,,uhfrw,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.93333,,uhfrw,ecapa_ahc
VoxConverse,,Baseline,DER,0.35433,,heolf,ecapa_ahc
VoxConverse,,Baseline,JER,0.88935,,heolf,ecapa_ahc
VoxConverse,,Baseline,Purity,0.72407,,heolf,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98239,,heolf,ecapa_ahc
VoxConverse,,Baseline,DER,0.373,,lscfc,ecapa_ahc
VoxConverse,,Baseline,JER,0.84131,,lscfc,ecapa_ahc
VoxConverse,,Baseline,Purity,0.715,,lscfc,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.86444,,lscfc,ecapa_ahc
VoxConverse,,Baseline,DER,0.36628,,zzsba,ecapa_ahc
VoxConverse,,Baseline,JER,0.88145,,zzsba,ecapa_ahc
VoxConverse,,Baseline,Purity,0.7299,,zzsba,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98162,,zzsba,ecapa_ahc
VoxConverse,,Baseline,DER,0.43149,,sbrmv,ecapa_ahc
VoxConverse,,Baseline,JER,0.54198,,sbrmv,ecapa_ahc
VoxConverse,,Baseline,Purity,0.62793,,sbrmv,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.89704,,sbrmv,ecapa_ahc
VoxConverse,,Baseline,DER,0.18811,,fijfi,ecapa_ahc
VoxConverse,,Baseline,JER,0.72862,,fijfi,ecapa_ahc
VoxConverse,,Baseline,Purity,0.88307,,fijfi,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96576,,fijfi,ecapa_ahc
VoxConverse,,Baseline,DER,0.15396,,uicid,ecapa_ahc
VoxConverse,,Baseline,JER,0.14264,,uicid,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,uicid,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96669,,uicid,ecapa_ahc
VoxConverse,,Baseline,DER,0.25444,,xtdcl,ecapa_ahc
VoxConverse,,Baseline,JER,0.39753,,xtdcl,ecapa_ahc
VoxConverse,,Baseline,Purity,0.91932,,xtdcl,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.91932,,xtdcl,ecapa_ahc
VoxConverse,,Baseline,DER,0.13905,,olzkb,ecapa_ahc
VoxConverse,,Baseline,JER,0.16788,,olzkb,ecapa_ahc
VoxConverse,,Baseline,Purity,0.94125,,olzkb,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.94125,,olzkb,ecapa_ahc
VoxConverse,,Baseline,DER,0.12211,,dxokr,ecapa_ahc
VoxConverse,,Baseline,JER,0.62138,,dxokr,ecapa_ahc
VoxConverse,,Baseline,Purity,0.95235,,dxokr,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99016,,dxokr,ecapa_ahc
VoxConverse,,Baseline,DER,0.17815,,aiqwk,ecapa_ahc
VoxConverse,,Baseline,JER,0.77873,,aiqwk,ecapa_ahc
VoxConverse,,Baseline,Purity,0.88136,,aiqwk,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,aiqwk,ecapa_ahc
VoxConverse,,Baseline,DER,0.56355,,ezxso,ecapa_ahc
VoxConverse,,Baseline,JER,0.90644,,ezxso,ecapa_ahc
VoxConverse,,Baseline,Purity,0.47256,,ezxso,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99284,,ezxso,ecapa_ahc
VoxConverse,,Baseline,DER,0.11429,,dzsef,ecapa_ahc
VoxConverse,,Baseline,JER,0.49768,,dzsef,ecapa_ahc
VoxConverse,,Baseline,Purity,0.91048,,dzsef,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,dzsef,ecapa_ahc
VoxConverse,,Baseline,DER,0.11991,,gcvrb,ecapa_ahc
VoxConverse,,Baseline,JER,0.18677,,gcvrb,ecapa_ahc
VoxConverse,,Baseline,Purity,0.95768,,gcvrb,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.95768,,gcvrb,ecapa_ahc
VoxConverse,,Baseline,DER,0.58766,,jeymh,ecapa_ahc
VoxConverse,,Baseline,JER,0.93334,,jeymh,ecapa_ahc
VoxConverse,,Baseline,Purity,0.43541,,jeymh,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99771,,jeymh,ecapa_ahc
VoxConverse,,Baseline,DER,0.173,,yukhy,ecapa_ahc
VoxConverse,,Baseline,JER,0.72903,,yukhy,ecapa_ahc
VoxConverse,,Baseline,Purity,0.86227,,yukhy,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.91585,,yukhy,ecapa_ahc
VoxConverse,,Baseline,DER,0.07711,,gylzn,ecapa_ahc
VoxConverse,,Baseline,JER,0.08912,,gylzn,ecapa_ahc
VoxConverse,,Baseline,Purity,0.98578,,gylzn,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98578,,gylzn,ecapa_ahc
VoxConverse,,Baseline,DER,0.19532,,xkmqx,ecapa_ahc
VoxConverse,,Baseline,JER,0.46609,,xkmqx,ecapa_ahc
VoxConverse,,Baseline,Purity,0.88801,,xkmqx,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.93914,,xkmqx,ecapa_ahc
VoxConverse,,Baseline,DER,0.47643,,xqxkt,ecapa_ahc
VoxConverse,,Baseline,JER,0.88463,,xqxkt,ecapa_ahc
VoxConverse,,Baseline,Purity,0.57129,,xqxkt,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98635,,xqxkt,ecapa_ahc
VoxConverse,,Baseline,DER,0.57905,,kzmyi,ecapa_ahc
VoxConverse,,Baseline,JER,0.84117,,kzmyi,ecapa_ahc
VoxConverse,,Baseline,Purity,0.46541,,kzmyi,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99868,,kzmyi,ecapa_ahc
VoxConverse,,Baseline,DER,0.23295,,lhuly,ecapa_ahc
VoxConverse,,Baseline,JER,0.78287,,lhuly,ecapa_ahc
VoxConverse,,Baseline,Purity,0.8451,,lhuly,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99254,,lhuly,ecapa_ahc
VoxConverse,,Baseline,DER,0.18739,,pxqme,ecapa_ahc
VoxConverse,,Baseline,JER,0.18393,,pxqme,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,pxqme,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.84992,,pxqme,ecapa_ahc
VoxConverse,,Baseline,DER,0.35394,,vncid,ecapa_ahc
VoxConverse,,Baseline,JER,0.89065,,vncid,ecapa_ahc
VoxConverse,,Baseline,Purity,0.7245,,vncid,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99454,,vncid,ecapa_ahc
VoxConverse,,Baseline,DER,0.46423,,vgevv,ecapa_ahc
VoxConverse,,Baseline,JER,0.90213,,vgevv,ecapa_ahc
VoxConverse,,Baseline,Purity,0.63082,,vgevv,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.83085,,vgevv,ecapa_ahc
VoxConverse,,Baseline,DER,0.08566,,tvtoe,ecapa_ahc
VoxConverse,,Baseline,JER,0.40654,,tvtoe,ecapa_ahc
VoxConverse,,Baseline,Purity,0.98608,,tvtoe,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98958,,tvtoe,ecapa_ahc
VoxConverse,,Baseline,DER,0.60583,,isrps,ecapa_ahc
VoxConverse,,Baseline,JER,0.82762,,isrps,ecapa_ahc
VoxConverse,,Baseline,Purity,0.42001,,isrps,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99178,,isrps,ecapa_ahc
VoxConverse,,Baseline,DER,0.40923,,hcyak,ecapa_ahc
VoxConverse,,Baseline,JER,0.86425,,hcyak,ecapa_ahc
VoxConverse,,Baseline,Purity,0.62007,,hcyak,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99538,,hcyak,ecapa_ahc
VoxConverse,,Baseline,DER,0.42425,,gfneh,ecapa_ahc
VoxConverse,,Baseline,JER,0.81587,,gfneh,ecapa_ahc
VoxConverse,,Baseline,Purity,0.62953,,gfneh,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98001,,gfneh,ecapa_ahc
VoxConverse,,Baseline,DER,0.30273,,tnjoh,ecapa_ahc
VoxConverse,,Baseline,JER,0.7585,,tnjoh,ecapa_ahc
VoxConverse,,Baseline,Purity,0.77374,,tnjoh,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97336,,tnjoh,ecapa_ahc
VoxConverse,,Baseline,DER,0.15563,,crorm,ecapa_ahc
VoxConverse,,Baseline,JER,0.47342,,crorm,ecapa_ahc
VoxConverse,,Baseline,Purity,0.98732,,crorm,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.95784,,crorm,ecapa_ahc
VoxConverse,,Baseline,DER,0.7179,,dlast,ecapa_ahc
VoxConverse,,Baseline,JER,0.93137,,dlast,ecapa_ahc
VoxConverse,,Baseline,Purity,0.30702,,dlast,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98845,,dlast,ecapa_ahc
VoxConverse,,Baseline,DER,0.13276,,mupzb,ecapa_ahc
VoxConverse,,Baseline,JER,0.13358,,mupzb,ecapa_ahc
VoxConverse,,Baseline,Purity,0.96203,,mupzb,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96203,,mupzb,ecapa_ahc
VoxConverse,,Baseline,DER,0.34903,,rarij,ecapa_ahc
VoxConverse,,Baseline,JER,0.86221,,rarij,ecapa_ahc
VoxConverse,,Baseline,Purity,0.71906,,rarij,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98354,,rarij,ecapa_ahc
VoxConverse,,Baseline,DER,0.34005,,ryken,ecapa_ahc
VoxConverse,,Baseline,JER,0.79512,,ryken,ecapa_ahc
VoxConverse,,Baseline,Purity,0.67063,,ryken,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99084,,ryken,ecapa_ahc
VoxConverse,,Baseline,DER,0.30268,,xlsme,ecapa_ahc
VoxConverse,,Baseline,JER,0.75458,,xlsme,ecapa_ahc
VoxConverse,,Baseline,Purity,0.82281,,xlsme,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99637,,xlsme,ecapa_ahc
VoxConverse,,Baseline,DER,0.36396,,kmjvh,ecapa_ahc
VoxConverse,,Baseline,JER,0.83322,,kmjvh,ecapa_ahc
VoxConverse,,Baseline,Purity,0.70387,,kmjvh,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99733,,kmjvh,ecapa_ahc
VoxConverse,,Baseline,DER,0.49254,,qajyo,ecapa_ahc
VoxConverse,,Baseline,JER,0.9345,,qajyo,ecapa_ahc
VoxConverse,,Baseline,Purity,0.55911,,qajyo,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.92209,,qajyo,ecapa_ahc
VoxConverse,,Baseline,DER,0.53516,,xvxwv,ecapa_ahc
VoxConverse,,Baseline,JER,0.77956,,xvxwv,ecapa_ahc
VoxConverse,,Baseline,Purity,0.49093,,xvxwv,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99026,,xvxwv,ecapa_ahc
VoxConverse,,Baseline,DER,0.27446,,lilfy,ecapa_ahc
VoxConverse,,Baseline,JER,0.7439,,lilfy,ecapa_ahc
VoxConverse,,Baseline,Purity,0.76188,,lilfy,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99838,,lilfy,ecapa_ahc
VoxConverse,,Baseline,DER,0.5962,,zzyyo,ecapa_ahc
VoxConverse,,Baseline,JER,0.89596,,zzyyo,ecapa_ahc
VoxConverse,,Baseline,Purity,0.43971,,zzyyo,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98895,,zzyyo,ecapa_ahc
VoxConverse,,Baseline,DER,0.30671,,dxbbt,ecapa_ahc
VoxConverse,,Baseline,JER,0.51361,,dxbbt,ecapa_ahc
VoxConverse,,Baseline,Purity,0.7372,,dxbbt,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.98646,,dxbbt,ecapa_ahc
VoxConverse,,Baseline,DER,0.47322,,swbnm,ecapa_ahc
VoxConverse,,Baseline,JER,0.83152,,swbnm,ecapa_ahc
VoxConverse,,Baseline,Purity,0.58505,,swbnm,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99966,,swbnm,ecapa_ahc
VoxConverse,,Baseline,DER,0.58951,,jjvkx,ecapa_ahc
VoxConverse,,Baseline,JER,0.79359,,jjvkx,ecapa_ahc
VoxConverse,,Baseline,Purity,0.44508,,jjvkx,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,jjvkx,ecapa_ahc
VoxConverse,,Baseline,DER,0.70453,,ptses,ecapa_ahc
VoxConverse,,Baseline,JER,0.89542,,ptses,ecapa_ahc
VoxConverse,,Baseline,Purity,0.4908,,ptses,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.85092,,ptses,ecapa_ahc
VoxConverse,,Baseline,DER,0.12913,,ylgug,ecapa_ahc
VoxConverse,,Baseline,JER,0.70892,,ylgug,ecapa_ahc
VoxConverse,,Baseline,Purity,0.99192,,ylgug,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99984,,ylgug,ecapa_ahc
VoxConverse,,Baseline,DER,0.25663,,euqef,ecapa_ahc
VoxConverse,,Baseline,JER,0.0692,,euqef,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,euqef,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.95064,,euqef,ecapa_ahc
VoxConverse,,Baseline,DER,0.393,,zowse,ecapa_ahc
VoxConverse,,Baseline,JER,0.85239,,zowse,ecapa_ahc
VoxConverse,,Baseline,Purity,0.72384,,zowse,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97493,,zowse,ecapa_ahc
VoxConverse,,Baseline,DER,0.20914,,mxdpo,ecapa_ahc
VoxConverse,,Baseline,JER,0.57455,,mxdpo,ecapa_ahc
VoxConverse,,Baseline,Purity,0.98892,,mxdpo,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96098,,mxdpo,ecapa_ahc
VoxConverse,,Baseline,DER,0.1422,,gwloo,ecapa_ahc
VoxConverse,,Baseline,JER,0.09574,,gwloo,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,gwloo,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.94819,,gwloo,ecapa_ahc
VoxConverse,,Baseline,DER,0.3246,,nqcpi,ecapa_ahc
VoxConverse,,Baseline,JER,0.78423,,nqcpi,ecapa_ahc
VoxConverse,,Baseline,Purity,0.70343,,nqcpi,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99028,,nqcpi,ecapa_ahc
VoxConverse,,Baseline,DER,0.30971,,eguui,ecapa_ahc
VoxConverse,,Baseline,JER,0.5249,,eguui,ecapa_ahc
VoxConverse,,Baseline,Purity,0.71133,,eguui,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.80363,,eguui,ecapa_ahc
VoxConverse,,Baseline,DER,0.99891,,vylyk,ecapa_ahc
VoxConverse,,Baseline,JER,0.80104,,vylyk,ecapa_ahc
VoxConverse,,Baseline,Purity,0.61929,,vylyk,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,vylyk,ecapa_ahc
VoxConverse,,Baseline,DER,0.56231,,xmyyy,ecapa_ahc
VoxConverse,,Baseline,JER,0.74362,,xmyyy,ecapa_ahc
VoxConverse,,Baseline,Purity,0.68806,,xmyyy,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.9938,,xmyyy,ecapa_ahc
VoxConverse,,Baseline,DER,0.61015,,thnuq,ecapa_ahc
VoxConverse,,Baseline,JER,0.86961,,thnuq,ecapa_ahc
VoxConverse,,Baseline,Purity,0.45537,,thnuq,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99885,,thnuq,ecapa_ahc
VoxConverse,,Baseline,DER,0.32528,,crylr,ecapa_ahc
VoxConverse,,Baseline,JER,0.62561,,crylr,ecapa_ahc
VoxConverse,,Baseline,Purity,0.80489,,crylr,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97027,,crylr,ecapa_ahc
VoxConverse,,Baseline,DER,0.28098,,sexgc,ecapa_ahc
VoxConverse,,Baseline,JER,0.69578,,sexgc,ecapa_ahc
VoxConverse,,Baseline,Purity,0.76172,,sexgc,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.84511,,sexgc,ecapa_ahc
VoxConverse,,Baseline,DER,0.09124,,kmunk,ecapa_ahc
VoxConverse,,Baseline,JER,0.0972,,kmunk,ecapa_ahc
VoxConverse,,Baseline,Purity,0.96932,,kmunk,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96932,,kmunk,ecapa_ahc
VoxConverse,,Baseline,DER,0.21992,,wprog,ecapa_ahc
VoxConverse,,Baseline,JER,0.19408,,wprog,ecapa_ahc
VoxConverse,,Baseline,Purity,0.99395,,wprog,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99395,,wprog,ecapa_ahc
VoxConverse,,Baseline,DER,0.12478,,fvhrk,ecapa_ahc
VoxConverse,,Baseline,JER,0.58632,,fvhrk,ecapa_ahc
VoxConverse,,Baseline,Purity,0.93713,,fvhrk,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,fvhrk,ecapa_ahc
VoxConverse,,Baseline,DER,0.11513,,yzvon,ecapa_ahc
VoxConverse,,Baseline,JER,0.67735,,yzvon,ecapa_ahc
VoxConverse,,Baseline,Purity,0.96671,,yzvon,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97297,,yzvon,ecapa_ahc
VoxConverse,,Baseline,DER,0.63798,,jrfaz,ecapa_ahc
VoxConverse,,Baseline,JER,0.87123,,jrfaz,ecapa_ahc
VoxConverse,,Baseline,Purity,0.39645,,jrfaz,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.96928,,jrfaz,ecapa_ahc
VoxConverse,,Baseline,DER,0.35486,,mxduo,ecapa_ahc
VoxConverse,,Baseline,JER,0.86331,,mxduo,ecapa_ahc
VoxConverse,,Baseline,Purity,0.75939,,mxduo,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99597,,mxduo,ecapa_ahc
VoxConverse,,Baseline,DER,0.35417,,tkybe,ecapa_ahc
VoxConverse,,Baseline,JER,0.76156,,tkybe,ecapa_ahc
VoxConverse,,Baseline,Purity,0.69643,,tkybe,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99641,,tkybe,ecapa_ahc
VoxConverse,,Baseline,DER,0.23103,,wdvva,ecapa_ahc
VoxConverse,,Baseline,JER,0.24411,,wdvva,ecapa_ahc
VoxConverse,,Baseline,Purity,0.80975,,wdvva,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.80975,,wdvva,ecapa_ahc
VoxConverse,,Baseline,DER,0.69994,,kvkje,ecapa_ahc
VoxConverse,,Baseline,JER,0.91432,,kvkje,ecapa_ahc
VoxConverse,,Baseline,Purity,0.36273,,kvkje,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99122,,kvkje,ecapa_ahc
VoxConverse,,Baseline,DER,0.33931,,fxnwf,ecapa_ahc
VoxConverse,,Baseline,JER,0.54633,,fxnwf,ecapa_ahc
VoxConverse,,Baseline,Purity,0.85333,,fxnwf,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.87699,,fxnwf,ecapa_ahc
VoxConverse,,Baseline,DER,0.36602,,dzxut,ecapa_ahc
VoxConverse,,Baseline,JER,0.86407,,dzxut,ecapa_ahc
VoxConverse,,Baseline,Purity,0.78602,,dzxut,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97812,,dzxut,ecapa_ahc
VoxConverse,,Baseline,DER,0.12203,,wibky,ecapa_ahc
VoxConverse,,Baseline,JER,0.10977,,wibky,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,wibky,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.92318,,wibky,ecapa_ahc
VoxConverse,,Baseline,DER,0.40334,,qadia,ecapa_ahc
VoxConverse,,Baseline,JER,0.84404,,qadia,ecapa_ahc
VoxConverse,,Baseline,Purity,0.65067,,qadia,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97626,,qadia,ecapa_ahc
VoxConverse,,Baseline,DER,0.3334,,aepyx,ecapa_ahc
VoxConverse,,Baseline,JER,0.63843,,aepyx,ecapa_ahc
VoxConverse,,Baseline,Purity,0.72068,,aepyx,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.97346,,aepyx,ecapa_ahc
VoxConverse,,Baseline,DER,0.70929,,xtzoq,ecapa_ahc
VoxConverse,,Baseline,JER,0.90653,,xtzoq,ecapa_ahc
VoxConverse,,Baseline,Purity,0.37131,,xtzoq,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.95178,,xtzoq,ecapa_ahc
VoxConverse,,Baseline,DER,0.18269,,zsgto,ecapa_ahc
VoxConverse,,Baseline,JER,0.67554,,zsgto,ecapa_ahc
VoxConverse,,Baseline,Purity,0.90356,,zsgto,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.99558,,zsgto,ecapa_ahc
VoxConverse,,Baseline,DER,0.32978,,mhwyr,ecapa_ahc
VoxConverse,,Baseline,JER,0.83568,,mhwyr,ecapa_ahc
VoxConverse,,Baseline,Purity,0.73466,,mhwyr,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.9153,,mhwyr,ecapa_ahc
VoxConverse,,Baseline,DER,0.63057,,ralnu,ecapa_ahc
VoxConverse,,Baseline,JER,0.87092,,ralnu,ecapa_ahc
VoxConverse,,Baseline,Purity,0.44733,,ralnu,ecapa_ahc
VoxConverse,,Baseline,Coverage,0.92998,,ralnu,ecapa_ahc
VoxConverse,,Baseline,DER,0.02003,,cpebh,ecapa_ahc
VoxConverse,,Baseline,JER,0.01954,,cpebh,ecapa_ahc
VoxConverse,,Baseline,Purity,1.0,,cpebh,ecapa_ahc
VoxConverse,,Baseline,Coverage,1.0,,cpebh,ecapa_ahc
VoxConverse,,Baseline,DER,0.58837,,ofbxh,ecapa_ahc
VoxConverse,,Baseline,JER,0.82385,,ofbxh,ecapa_ahc
VoxConverse,,Baseline,Purity,0.47907,,ofbxh,ecapa_ahc
