Dataset,Set,Version,Approach,Metric,Value,Method,File
AliMeeting,Near,2.1,Exact,DER,0.36997,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,2.1,Exact,JER,0.27636,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,2.1,Exact,DER,0.64302,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,2.1,Exact,JER,0.40164,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,2.1,Exact,DER,2.62392,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,2.1,Exact,JER,0.73835,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,2.1,Exact,DER,0.54662,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,2.1,Exact,JER,0.36588,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,2.1,Exact,DER,0.88616,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,2.1,Exact,JER,0.47995,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,2.1,Exact,DER,2.11619,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,2.1,Exact,JER,0.69274,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,2.1,Exact,DER,0.87133,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,2.1,Exact,JER,0.48111,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,2.1,Exact,DER,0.9078,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,2.1,Exact,JER,0.49177,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,2.1,Exact,DER,0.88705,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,2.1,Exact,JER,0.514,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,2.1,Exact,DER,0.58055,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,2.1,Exact,JER,0.3898,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,2.1,Exact,DER,0.63496,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,2.1,Exact,JER,0.40355,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,2.1,Exact,DER,0.64228,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,2.1,Exact,JER,0.3991,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,2.1,Exact,DER,0.59408,WhisperX,R8009_M8026_N_SPK8080
AliMeeting,Near,2.1,Exact,JER,0.38509,WhisperX,R8009_M8026_N_SPK8080
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8026_N_SPK8080
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8026_N_SPK8080
AliMeeting,Near,2.1,Exact,DER,1.37202,WhisperX,R8004_M8005_N_SPK8018
AliMeeting,Near,2.1,Exact,JER,0.59424,WhisperX,R8004_M8005_N_SPK8018
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8018
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8018
AliMeeting,Near,2.1,Exact,DER,0.75789,WhisperX,R8002_M8002_N_SPK8005
AliMeeting,Near,2.1,Exact,JER,0.44238,WhisperX,R8002_M8002_N_SPK8005
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8002_N_SPK8005
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8002_N_SPK8005
AliMeeting,Near,2.1,Exact,DER,1.1862,WhisperX,R8004_M8005_N_SPK8020
AliMeeting,Near,2.1,Exact,JER,0.56468,WhisperX,R8004_M8005_N_SPK8020
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8020
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8020
AliMeeting,Near,2.1,Exact,DER,0.48823,WhisperX,R8005_M8009_N_SPK8043
AliMeeting,Near,2.1,Exact,JER,0.34158,WhisperX,R8005_M8009_N_SPK8043
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8043
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8043
AliMeeting,Near,2.1,Exact,DER,1.63747,WhisperX,R8002_M8002_N_SPK8008
AliMeeting,Near,2.1,Exact,JER,0.63907,WhisperX,R8002_M8002_N_SPK8008
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8002_N_SPK8008
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8002_N_SPK8008
AliMeeting,Near,2.1,Exact,DER,1.00778,WhisperX,R8005_M8007_N_SPK8037
AliMeeting,Near,2.1,Exact,JER,0.51891,WhisperX,R8005_M8007_N_SPK8037
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8007_N_SPK8037
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8007_N_SPK8037
AliMeeting,Near,2.1,Exact,DER,0.95747,WhisperX,R8005_M8009_N_SPK8044
AliMeeting,Near,2.1,Exact,JER,0.52107,WhisperX,R8005_M8009_N_SPK8044
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8044
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8044
AliMeeting,Near,2.1,Exact,DER,1.89241,WhisperX,R8002_M8002_N_SPK8006
AliMeeting,Near,2.1,Exact,JER,0.66986,WhisperX,R8002_M8002_N_SPK8006
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8002_N_SPK8006
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8002_N_SPK8006
AliMeeting,Near,2.1,Exact,DER,0.45149,WhisperX,R8009_M8023_N_SPK8074
AliMeeting,Near,2.1,Exact,JER,0.31735,WhisperX,R8009_M8023_N_SPK8074
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8023_N_SPK8074
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8023_N_SPK8074
AliMeeting,Near,2.1,Exact,DER,2.54494,WhisperX,R8002_M8003_N_SPK8009
AliMeeting,Near,2.1,Exact,JER,0.73871,WhisperX,R8002_M8003_N_SPK8009
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8003_N_SPK8009
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8003_N_SPK8009
AliMeeting,Near,2.1,Exact,DER,0.82781,WhisperX,R8009_M8021_N_SPK8028
AliMeeting,Near,2.1,Exact,JER,0.46183,WhisperX,R8009_M8021_N_SPK8028
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8021_N_SPK8028
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8021_N_SPK8028
AliMeeting,Near,2.1,Exact,DER,0.83737,WhisperX,R8004_M8006_N_SPK8032
AliMeeting,Near,2.1,Exact,JER,0.47265,WhisperX,R8004_M8006_N_SPK8032
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8032
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8032
AliMeeting,Near,2.1,Exact,DER,0.84485,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,2.1,Exact,JER,0.47072,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,2.1,Exact,DER,0.73808,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,2.1,Exact,JER,0.43685,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,2.1,Exact,DER,0.25707,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,2.1,Exact,JER,0.2105,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,2.1,Exact,DER,1.07649,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,2.1,Exact,JER,0.54096,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,2.1,Exact,DER,2.30523,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,2.1,Exact,JER,0.71722,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,2.1,Exact,DER,0.57405,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,2.1,Exact,JER,0.37455,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,2.1,Exact,DER,0.22276,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,2.1,Exact,JER,0.19029,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,2.1,Exact,DER,1.35864,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,2.1,Exact,JER,0.58714,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,2.1,Exact,DER,1.61611,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,2.1,Exact,JER,0.63574,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,2.1,Exact,DER,0.75945,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,2.1,Exact,JER,0.44567,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,2.1,Exact,DER,0.70536,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,2.1,Exact,JER,0.4251,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,2.1,Exact,DER,0.39142,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,2.1,Exact,JER,0.28976,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,2.1,Exact,DER,0.67963,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,2.1,Exact,JER,0.41698,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,2.1,Exact,DER,0.7656,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,2.1,Exact,JER,0.45038,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,2.1,Exact,DER,1.09098,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,2.1,Exact,JER,0.53448,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,2.1,Exact,DER,1.9169,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,2.1,Exact,JER,0.67189,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,2.1,Exact,DER,2.61852,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,2.1,Exact,JER,0.74789,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,2.1,Exact,DER,0.74289,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,2.1,Exact,JER,0.4413,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,2.1,Exact,DER,0.88274,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,2.1,Exact,JER,0.47961,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,2.1,Exact,DER,1.32588,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,2.1,Exact,JER,0.5849,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,2.1,Exact,DER,0.83217,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,2.1,Exact,JER,0.46886,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,2.1,Exact,DER,1.56744,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,2.1,Exact,JER,0.61999,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,2.1,Exact,DER,1.70733,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,2.1,Exact,JER,0.64962,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,2.1,Exact,DER,1.32102,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,2.1,Exact,JER,0.5838,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,2.1,Exact,DER,0.69128,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,2.1,Exact,JER,0.42405,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,2.1,Exact,DER,1.18189,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,2.1,Exact,JER,0.57023,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,2.1,Exact,DER,0.90653,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,2.1,Exact,JER,0.50756,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,2.1,Exact,DER,0.56853,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,2.1,Exact,JER,0.37086,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,3.1,Exact,DER,0.82778,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,3.1,Exact,JER,0.47257,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,3.1,Exact,DER,1.06084,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,3.1,Exact,JER,0.53012,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,3.1,Exact,DER,1.27929,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,3.1,Exact,JER,0.57408,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,3.1,Exact,DER,1.74943,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,3.1,Exact,JER,0.65459,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,3.1,Exact,DER,2.72271,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,3.1,Exact,JER,0.75217,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,3.1,Exact,DER,1.04724,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,3.1,Exact,JER,0.54328,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,3.1,Exact,DER,0.66668,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,3.1,Exact,JER,0.41307,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,3.1,Exact,DER,0.36997,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,3.1,Exact,JER,0.27636,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8033
AliMeeting,Near,3.1,Exact,DER,0.64302,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,3.1,Exact,JER,0.40164,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8017
AliMeeting,Near,3.1,Exact,DER,2.62392,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,3.1,Exact,JER,0.73835,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8034
AliMeeting,Near,3.1,Exact,DER,0.54662,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,3.1,Exact,JER,0.36588,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_N_SPK8083
AliMeeting,Near,3.1,Exact,DER,0.88616,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,3.1,Exact,JER,0.47995,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8021_N_SPK8027
AliMeeting,Near,3.1,Exact,DER,2.11619,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,3.1,Exact,JER,0.69274,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8052
AliMeeting,Near,3.1,Exact,DER,0.87133,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,3.1,Exact,JER,0.48111,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8053
AliMeeting,Near,3.1,Exact,DER,0.9078,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,3.1,Exact,JER,0.49177,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8072
AliMeeting,Near,3.1,Exact,DER,0.88705,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,3.1,Exact,JER,0.514,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8045
AliMeeting,Near,3.1,Exact,DER,0.58055,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,3.1,Exact,JER,0.3898,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8005_M8009_N_SPK8046
AliMeeting,Near,3.1,Exact,DER,0.63496,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,3.1,Exact,JER,0.40355,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_N_SPK8082
AliMeeting,Near,3.1,Exact,DER,0.64212,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,3.1,Exact,JER,0.39926,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,3.1,Exact,Purity,1.0,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8024_N_SPK8077
AliMeeting,Near,3.1,Exact,DER,0.59408,WhisperX,R8009_M8026_N_SPK8080
