Dataset,Set,Approach,Metric,Value,Method,File
MSDWILD,Few,Baseline,JER,0.74575,,02314
MSDWILD,Few,Baseline,Purity,0.76966,,02314
MSDWILD,Few,Baseline,Coverage,0.25985,,02314
MSDWILD,Few,Baseline,DER,0.74182,,01943
MSDWILD,Few,Baseline,JER,0.60903,,01943
MSDWILD,Few,Baseline,Purity,0.93012,,01943
MSDWILD,Few,Baseline,Coverage,0.25889,,01943
MSDWILD,Few,Baseline,DER,1.13582,,02589
MSDWILD,Few,Baseline,JER,0.68973,,02589
MSDWILD,Few,Baseline,Purity,0.87372,,02589
MSDWILD,Few,Baseline,Coverage,0.36081,,02589
MSDWILD,Few,Baseline,DER,0.77223,,00142
MSDWILD,Few,Baseline,JER,0.76446,,00142
MSDWILD,Few,Baseline,Purity,0.67776,,00142
MSDWILD,Few,Baseline,Coverage,0.25367,,00142
MSDWILD,Few,Baseline,DER,0.8162,,02074
MSDWILD,Few,Baseline,JER,0.80635,,02074
MSDWILD,Few,Baseline,Purity,0.74382,,02074
MSDWILD,Few,Baseline,Coverage,0.26889,,02074
MSDWILD,Few,Baseline,DER,0.81834,,02365
MSDWILD,Few,Baseline,JER,0.783,,02365
MSDWILD,Few,Baseline,Purity,0.65061,,02365
MSDWILD,Few,Baseline,Coverage,0.26597,,02365
MSDWILD,Few,Baseline,DER,0.78951,,02021
MSDWILD,Few,Baseline,JER,0.8053,,02021
MSDWILD,Few,Baseline,Purity,0.69826,,02021
MSDWILD,Few,Baseline,Coverage,0.23845,,02021
MSDWILD,Few,Baseline,DER,1.04092,,00701
MSDWILD,Few,Baseline,JER,0.74786,,00701
MSDWILD,Few,Baseline,Purity,0.80589,,00701
MSDWILD,Few,Baseline,Coverage,0.2921,,00701
MSDWILD,Few,Baseline,DER,0.89794,,01296
MSDWILD,Few,Baseline,JER,0.75192,,01296
MSDWILD,Few,Baseline,Purity,0.77786,,01296
MSDWILD,Few,Baseline,Coverage,0.26117,,01296
MSDWILD,Few,Baseline,DER,0.87069,,02976
MSDWILD,Few,Baseline,JER,0.7847,,02976
MSDWILD,Few,Baseline,Purity,0.74475,,02976
MSDWILD,Few,Baseline,Coverage,0.30074,,02976
MSDWILD,Few,Baseline,DER,0.79957,,01777
MSDWILD,Few,Baseline,JER,0.75289,,01777
MSDWILD,Few,Baseline,Purity,0.71039,,01777
MSDWILD,Few,Baseline,Coverage,0.24329,,01777
MSDWILD,Few,Baseline,DER,0.8152,,02340
MSDWILD,Few,Baseline,JER,0.80658,,02340
MSDWILD,Few,Baseline,Purity,0.61082,,02340
MSDWILD,Few,Baseline,Coverage,0.22932,,02340
MSDWILD,Few,Baseline,DER,0.74873,,02683
MSDWILD,Few,Baseline,JER,0.65956,,02683
MSDWILD,Few,Baseline,Purity,0.56742,,02683
MSDWILD,Few,Baseline,Coverage,0.29456,,02683
MSDWILD,Few,Baseline,DER,0.82509,,01660
MSDWILD,Few,Baseline,JER,0.78984,,01660
MSDWILD,Few,Baseline,Purity,0.65181,,01660
MSDWILD,Few,Baseline,Coverage,0.29149,,01660
MSDWILD,Few,Baseline,DER,0.83406,,00677
MSDWILD,Few,Baseline,JER,0.8605,,00677
MSDWILD,Few,Baseline,Purity,0.94031,,00677
MSDWILD,Few,Baseline,Coverage,0.26165,,00677
MSDWILD,Few,Baseline,DER,0.82035,,01848
MSDWILD,Few,Baseline,JER,0.79724,,01848
MSDWILD,Few,Baseline,Purity,0.6735,,01848
MSDWILD,Few,Baseline,Coverage,0.21573,,01848
MSDWILD,Few,Baseline,DER,0.89356,,02934
MSDWILD,Few,Baseline,JER,0.81158,,02934
MSDWILD,Few,Baseline,Purity,0.83097,,02934
MSDWILD,Few,Baseline,Coverage,0.25804,,02934
MSDWILD,Few,Baseline,DER,0.73645,,01230
MSDWILD,Few,Baseline,JER,0.71856,,01230
MSDWILD,Few,Baseline,Purity,0.81604,,01230
MSDWILD,Few,Baseline,Coverage,0.27137,,01230
MSDWILD,Few,Baseline,DER,0.85158,,02138
MSDWILD,Few,Baseline,JER,0.80491,,02138
MSDWILD,Few,Baseline,Purity,0.71674,,02138
MSDWILD,Few,Baseline,Coverage,0.20399,,02138
MSDWILD,Few,Baseline,DER,1.27497,,01432
MSDWILD,Few,Baseline,JER,0.75768,,01432
MSDWILD,Few,Baseline,Purity,0.81605,,01432
MSDWILD,Few,Baseline,Coverage,0.30497,,01432
MSDWILD,Few,Baseline,DER,0.84501,,01281
MSDWILD,Few,Baseline,JER,0.79665,,01281
MSDWILD,Few,Baseline,Purity,0.66313,,01281
MSDWILD,Few,Baseline,Coverage,0.23795,,01281
MSDWILD,Few,Baseline,DER,0.79924,,01520
MSDWILD,Few,Baseline,JER,0.74999,,01520
MSDWILD,Few,Baseline,Purity,0.7188,,01520
MSDWILD,Few,Baseline,Coverage,0.28839,,01520
MSDWILD,Few,Baseline,DER,0.89256,,02305
MSDWILD,Few,Baseline,JER,0.70172,,02305
MSDWILD,Few,Baseline,Purity,0.84002,,02305
MSDWILD,Few,Baseline,Coverage,0.2707,,02305
MSDWILD,Few,Baseline,DER,0.79017,,01443
MSDWILD,Few,Baseline,JER,0.75384,,01443
MSDWILD,Few,Baseline,Purity,0.82983,,01443
MSDWILD,Few,Baseline,Coverage,0.24971,,01443
MSDWILD,Few,Baseline,DER,0.76661,,03054
MSDWILD,Few,Baseline,JER,0.52532,,03054
MSDWILD,Few,Baseline,Purity,0.96654,,03054
MSDWILD,Few,Baseline,Coverage,0.36676,,03054
MSDWILD,Few,Baseline,DER,0.98645,,02852
MSDWILD,Few,Baseline,JER,0.82785,,02852
MSDWILD,Few,Baseline,Purity,0.79541,,02852
MSDWILD,Few,Baseline,Coverage,0.26657,,02852
MSDWILD,Few,Baseline,DER,0.75775,,00036
MSDWILD,Few,Baseline,JER,0.63095,,00036
MSDWILD,Few,Baseline,Purity,0.90869,,00036
MSDWILD,Few,Baseline,Coverage,0.30811,,00036
MSDWILD,Few,Baseline,DER,0.84907,,00705
MSDWILD,Few,Baseline,JER,0.74824,,00705
MSDWILD,Few,Baseline,Purity,0.89432,,00705
MSDWILD,Few,Baseline,Coverage,0.24529,,00705
MSDWILD,Few,Baseline,DER,0.58271,,02359
MSDWILD,Few,Baseline,JER,0.53563,,02359
MSDWILD,Few,Baseline,Purity,0.83177,,02359
MSDWILD,Few,Baseline,Coverage,0.47036,,02359
MSDWILD,Few,Baseline,DER,1.09741,,01198
MSDWILD,Few,Baseline,JER,0.8415,,01198
MSDWILD,Few,Baseline,Purity,0.75271,,01198
MSDWILD,Few,Baseline,Coverage,0.20307,,01198
MSDWILD,Few,Baseline,DER,0.7319,,02285
MSDWILD,Few,Baseline,JER,0.64061,,02285
MSDWILD,Few,Baseline,Purity,0.9249,,02285
MSDWILD,Few,Baseline,Coverage,0.3251,,02285
MSDWILD,Few,Baseline,DER,1.06094,,00888
MSDWILD,Few,Baseline,JER,0.72863,,00888
MSDWILD,Few,Baseline,Purity,0.65042,,00888
MSDWILD,Few,Baseline,Coverage,0.31612,,00888
MSDWILD,Few,Baseline,DER,0.80046,,01830
MSDWILD,Few,Baseline,JER,0.79554,,01830
MSDWILD,Few,Baseline,Purity,0.77683,,01830
MSDWILD,Few,Baseline,Coverage,0.20778,,01830
MSDWILD,Few,Baseline,DER,0.92713,,02150
MSDWILD,Few,Baseline,JER,0.77326,,02150
MSDWILD,Few,Baseline,Purity,0.8443,,02150
MSDWILD,Few,Baseline,Coverage,0.25442,,02150
MSDWILD,Few,Baseline,DER,0.73361,,01537
MSDWILD,Few,Baseline,JER,0.7344,,01537
MSDWILD,Few,Baseline,Purity,0.88063,,01537
MSDWILD,Few,Baseline,Coverage,0.26776,,01537
MSDWILD,Few,Baseline,DER,0.94884,,02532
MSDWILD,Few,Baseline,JER,0.72701,,02532
MSDWILD,Few,Baseline,Purity,0.77784,,02532
MSDWILD,Few,Baseline,Coverage,0.31932,,02532
MSDWILD,Few,Baseline,DER,0.83129,,01211
MSDWILD,Few,Baseline,JER,0.75154,,01211
MSDWILD,Few,Baseline,Purity,0.82555,,01211
MSDWILD,Few,Baseline,Coverage,0.25083,,01211
MSDWILD,Few,Baseline,DER,0.85074,,02062
MSDWILD,Few,Baseline,JER,0.74634,,02062
MSDWILD,Few,Baseline,Purity,0.71845,,02062
MSDWILD,Few,Baseline,Coverage,0.26337,,02062
MSDWILD,Few,Baseline,DER,0.79651,,02238
MSDWILD,Few,Baseline,JER,0.77773,,02238
MSDWILD,Few,Baseline,Purity,0.78058,,02238
MSDWILD,Few,Baseline,Coverage,0.24624,,02238
MSDWILD,Few,Baseline,DER,0.80117,,00433
MSDWILD,Few,Baseline,JER,0.69031,,00433
MSDWILD,Few,Baseline,Purity,0.59618,,00433
MSDWILD,Few,Baseline,Coverage,0.36016,,00433
MSDWILD,Few,Baseline,DER,0.93247,,02412
MSDWILD,Few,Baseline,JER,0.81308,,02412
MSDWILD,Few,Baseline,Purity,0.62614,,02412
MSDWILD,Few,Baseline,Coverage,0.2021,,02412
MSDWILD,Few,Baseline,DER,0.84546,,01549
MSDWILD,Few,Baseline,JER,0.76685,,01549
MSDWILD,Few,Baseline,Purity,0.87288,,01549
MSDWILD,Few,Baseline,Coverage,0.20644,,01549
MSDWILD,Few,Baseline,DER,0.90039,,02567
MSDWILD,Few,Baseline,JER,0.73906,,02567
MSDWILD,Few,Baseline,Purity,0.73627,,02567
MSDWILD,Few,Baseline,Coverage,0.35967,,02567
MSDWILD,Few,Baseline,DER,0.96493,,00481
MSDWILD,Few,Baseline,JER,0.77284,,00481
MSDWILD,Few,Baseline,Purity,0.69313,,00481
MSDWILD,Few,Baseline,Coverage,0.23628,,00481
MSDWILD,Few,Baseline,DER,0.85846,,00313
MSDWILD,Few,Baseline,JER,0.72701,,00313
MSDWILD,Few,Baseline,Purity,0.82112,,00313
MSDWILD,Few,Baseline,Coverage,0.33409,,00313
MSDWILD,Few,Baseline,DER,0.84496,,02098
MSDWILD,Few,Baseline,JER,0.80581,,02098
MSDWILD,Few,Baseline,Purity,0.66613,,02098
MSDWILD,Few,Baseline,Coverage,0.20207,,02098
MSDWILD,Few,Baseline,DER,0.80535,,02984
MSDWILD,Few,Baseline,JER,0.79905,,02984
MSDWILD,Few,Baseline,Purity,0.80225,,02984
MSDWILD,Few,Baseline,Coverage,0.22986,,02984
MSDWILD,Few,Baseline,DER,0.80358,,02265
MSDWILD,Few,Baseline,JER,0.73267,,02265
MSDWILD,Few,Baseline,Purity,0.76601,,02265
MSDWILD,Few,Baseline,Coverage,0.26815,,02265
MSDWILD,Few,Baseline,DER,0.86718,,02380
MSDWILD,Few,Baseline,JER,0.7528,,02380
MSDWILD,Few,Baseline,Purity,0.70733,,02380
MSDWILD,Few,Baseline,Coverage,0.27503,,02380
MSDWILD,Few,Baseline,DER,0.84235,,02785
MSDWILD,Few,Baseline,JER,0.81737,,02785
MSDWILD,Few,Baseline,Purity,0.57139,,02785
MSDWILD,Few,Baseline,Coverage,0.26012,,02785
MSDWILD,Few,Baseline,DER,0.80053,,00897
MSDWILD,Few,Baseline,JER,0.78614,,00897
MSDWILD,Few,Baseline,Purity,0.76427,,00897
MSDWILD,Few,Baseline,Coverage,0.22065,,00897
MSDWILD,Few,Baseline,DER,0.9171,,02215
MSDWILD,Few,Baseline,JER,0.84927,,02215
MSDWILD,Few,Baseline,Purity,0.92859,,02215
MSDWILD,Few,Baseline,Coverage,0.19763,,02215
MSDWILD,Few,Baseline,DER,0.84208,,02262
MSDWILD,Few,Baseline,JER,0.79789,,02262
MSDWILD,Few,Baseline,Purity,0.52331,,02262
MSDWILD,Few,Baseline,Coverage,0.24692,,02262
MSDWILD,Few,Baseline,DER,0.81591,,02564
MSDWILD,Few,Baseline,JER,0.78717,,02564
MSDWILD,Few,Baseline,Purity,0.74057,,02564
MSDWILD,Few,Baseline,Coverage,0.23124,,02564
MSDWILD,Few,Baseline,DER,0.7984,,01031
MSDWILD,Few,Baseline,JER,0.75125,,01031
MSDWILD,Few,Baseline,Purity,0.81627,,01031
MSDWILD,Few,Baseline,Coverage,0.25768,,01031
MSDWILD,Few,Baseline,DER,0.76689,,00598
MSDWILD,Few,Baseline,JER,0.77809,,00598
MSDWILD,Few,Baseline,Purity,0.84959,,00598
MSDWILD,Few,Baseline,Coverage,0.27324,,00598
MSDWILD,Few,Baseline,DER,0.74812,,01834
MSDWILD,Few,Baseline,JER,0.6578,,01834
MSDWILD,Few,Baseline,Purity,0.85422,,01834
MSDWILD,Few,Baseline,Coverage,0.27354,,01834
MSDWILD,Few,Baseline,DER,0.78318,,02743
MSDWILD,Few,Baseline,JER,0.77303,,02743
MSDWILD,Few,Baseline,Purity,0.86959,,02743
MSDWILD,Few,Baseline,Coverage,0.23282,,02743
MSDWILD,Few,Baseline,DER,0.79729,,02127
MSDWILD,Few,Baseline,JER,0.78035,,02127
MSDWILD,Few,Baseline,Purity,0.72257,,02127
MSDWILD,Few,Baseline,Coverage,0.2649,,02127
MSDWILD,Few,Baseline,DER,0.83079,,00298
MSDWILD,Few,Baseline,JER,0.73285,,00298
MSDWILD,Few,Baseline,Purity,0.84233,,00298
MSDWILD,Few,Baseline,Coverage,0.30028,,00298
MSDWILD,Few,Baseline,DER,0.99997,,01266
MSDWILD,Few,Baseline,JER,0.72897,,01266
MSDWILD,Few,Baseline,Purity,0.84034,,01266
MSDWILD,Few,Baseline,Coverage,0.27787,,01266
MSDWILD,Few,Baseline,DER,0.89606,,01321
MSDWILD,Few,Baseline,JER,0.81635,,01321
MSDWILD,Few,Baseline,Purity,0.69272,,01321
MSDWILD,Few,Baseline,Coverage,0.29903,,01321
MSDWILD,Few,Baseline,DER,1.01726,,00215
MSDWILD,Few,Baseline,JER,0.73841,,00215
MSDWILD,Few,Baseline,Purity,0.83446,,00215
MSDWILD,Few,Baseline,Coverage,0.24837,,00215
MSDWILD,Few,Baseline,DER,0.76359,,01989
MSDWILD,Few,Baseline,JER,0.77523,,01989
MSDWILD,Few,Baseline,Purity,0.5954,,01989
MSDWILD,Few,Baseline,Coverage,0.23734,,01989
MSDWILD,Few,Baseline,DER,0.80931,,01998
MSDWILD,Few,Baseline,JER,0.79802,,01998
MSDWILD,Few,Baseline,Purity,0.68374,,01998
MSDWILD,Few,Baseline,Coverage,0.2433,,01998
MSDWILD,Few,Baseline,DER,0.78659,,00200
MSDWILD,Few,Baseline,JER,0.7624,,00200
MSDWILD,Few,Baseline,Purity,0.80119,,00200
MSDWILD,Few,Baseline,Coverage,0.32659,,00200
MSDWILD,Few,Baseline,DER,0.84537,,02905
MSDWILD,Few,Baseline,JER,0.73591,,02905
MSDWILD,Few,Baseline,Purity,0.76056,,02905
MSDWILD,Few,Baseline,Coverage,0.27138,,02905
MSDWILD,Few,Baseline,DER,0.79436,,02629
MSDWILD,Few,Baseline,JER,0.76217,,02629
MSDWILD,Few,Baseline,Purity,0.5911,,02629
MSDWILD,Few,Baseline,Coverage,0.32957,,02629
MSDWILD,Few,Baseline,DER,1.26516,,00562
MSDWILD,Few,Baseline,JER,0.87547,,00562
MSDWILD,Few,Baseline,Purity,0.78125,,00562
MSDWILD,Few,Baseline,Coverage,0.16093,,00562
MSDWILD,Few,Baseline,DER,0.85088,,02057
MSDWILD,Few,Baseline,JER,0.80505,,02057
MSDWILD,Few,Baseline,Purity,0.66292,,02057
MSDWILD,Few,Baseline,Coverage,0.20608,,02057
MSDWILD,Few,Baseline,DER,0.89358,,02768
MSDWILD,Few,Baseline,JER,0.83599,,02768
MSDWILD,Few,Baseline,Purity,0.47093,,02768
MSDWILD,Few,Baseline,Coverage,0.20888,,02768
MSDWILD,Few,Baseline,DER,0.9928,,00225
MSDWILD,Few,Baseline,JER,0.77334,,00225
MSDWILD,Few,Baseline,Purity,0.45295,,00225
MSDWILD,Few,Baseline,Coverage,0.32874,,00225
MSDWILD,Few,Baseline,DER,0.89218,,01158
MSDWILD,Few,Baseline,JER,0.77093,,01158
MSDWILD,Few,Baseline,Purity,0.78763,,01158
MSDWILD,Few,Baseline,Coverage,0.22517,,01158
MSDWILD,Few,Baseline,DER,0.77585,,00614
MSDWILD,Few,Baseline,JER,0.71465,,00614
MSDWILD,Few,Baseline,Purity,0.91095,,00614
MSDWILD,Few,Baseline,Coverage,0.29178,,00614
MSDWILD,Few,Baseline,DER,0.77761,,01674
MSDWILD,Few,Baseline,JER,0.84046,,01674
MSDWILD,Few,Baseline,Purity,0.65525,,01674
MSDWILD,Few,Baseline,Coverage,0.28518,,01674
MSDWILD,Few,Baseline,DER,0.75564,,02766
MSDWILD,Few,Baseline,JER,0.72001,,02766
MSDWILD,Few,Baseline,Purity,0.67833,,02766
MSDWILD,Few,Baseline,Coverage,0.29862,,02766
MSDWILD,Few,Baseline,DER,0.8467,,01086
MSDWILD,Few,Baseline,JER,0.73128,,01086
MSDWILD,Few,Baseline,Purity,0.69559,,01086
MSDWILD,Few,Baseline,Coverage,0.27737,,01086
MSDWILD,Few,Baseline,DER,0.77142,,01032
MSDWILD,Few,Baseline,JER,0.66144,,01032
MSDWILD,Few,Baseline,Purity,0.94414,,01032
MSDWILD,Few,Baseline,Coverage,0.25536,,01032
MSDWILD,Few,Baseline,DER,0.8241,,00449
MSDWILD,Few,Baseline,JER,0.81392,,00449
MSDWILD,Few,Baseline,Purity,0.54737,,00449
MSDWILD,Few,Baseline,Coverage,0.22732,,00449
MSDWILD,Few,Baseline,DER,0.84461,,01859
MSDWILD,Few,Baseline,JER,0.81215,,01859
MSDWILD,Few,Baseline,Purity,0.68898,,01859
MSDWILD,Few,Baseline,Coverage,0.19962,,01859
MSDWILD,Few,Baseline,DER,0.7434,,01594
MSDWILD,Few,Baseline,JER,0.6938,,01594
MSDWILD,Few,Baseline,Purity,0.78055,,01594
MSDWILD,Few,Baseline,Coverage,0.38768,,01594
MSDWILD,Few,Baseline,DER,0.86013,,00917
MSDWILD,Few,Baseline,JER,0.68816,,00917
MSDWILD,Few,Baseline,Purity,0.93451,,00917
MSDWILD,Few,Baseline,Coverage,0.27369,,00917
MSDWILD,Few,Baseline,DER,0.98118,,02457
MSDWILD,Few,Baseline,JER,0.75476,,02457
MSDWILD,Few,Baseline,Purity,0.67018,,02457
MSDWILD,Few,Baseline,Coverage,0.25439,,02457
MSDWILD,Few,Baseline,DER,0.90093,,00567
MSDWILD,Few,Baseline,JER,0.81454,,00567
MSDWILD,Few,Baseline,Purity,0.66556,,00567
MSDWILD,Few,Baseline,Coverage,0.20497,,00567
MSDWILD,Few,Baseline,DER,0.8409,,01191
MSDWILD,Few,Baseline,JER,0.78126,,01191
MSDWILD,Few,Baseline,Purity,0.5791,,01191
MSDWILD,Few,Baseline,Coverage,0.2834,,01191
MSDWILD,Few,Baseline,DER,0.81377,,02047
MSDWILD,Few,Baseline,JER,0.69276,,02047
MSDWILD,Few,Baseline,Purity,0.87397,,02047
MSDWILD,Few,Baseline,Coverage,0.30265,,02047
MSDWILD,Few,Baseline,DER,0.80941,,00850
MSDWILD,Few,Baseline,JER,0.8061,,00850
MSDWILD,Few,Baseline,Purity,0.72124,,00850
MSDWILD,Few,Baseline,Coverage,0.22133,,00850
MSDWILD,Few,Baseline,DER,0.83854,,02722
MSDWILD,Few,Baseline,JER,0.76166,,02722
MSDWILD,Few,Baseline,Purity,0.78045,,02722
MSDWILD,Few,Baseline,Coverage,0.24698,,02722
MSDWILD,Few,Baseline,DER,0.89986,,00619
MSDWILD,Few,Baseline,JER,0.73143,,00619
MSDWILD,Few,Baseline,Purity,0.83806,,00619
MSDWILD,Few,Baseline,Coverage,0.26697,,00619
MSDWILD,Few,Baseline,DER,0.97205,,02883
MSDWILD,Few,Baseline,JER,0.76517,,02883
MSDWILD,Few,Baseline,Purity,0.53934,,02883
MSDWILD,Few,Baseline,Coverage,0.28193,,02883
MSDWILD,Few,Baseline,DER,0.83659,,00942
MSDWILD,Few,Baseline,JER,0.74594,,00942
MSDWILD,Few,Baseline,Purity,0.8247,,00942
MSDWILD,Few,Baseline,Coverage,0.25058,,00942
MSDWILD,Few,Baseline,DER,0.76516,,02316
MSDWILD,Few,Baseline,JER,0.7208,,02316
MSDWILD,Few,Baseline,Purity,0.82885,,02316
MSDWILD,Few,Baseline,Coverage,0.25818,,02316
MSDWILD,Few,Baseline,DER,0.66506,,02295
MSDWILD,Few,Baseline,JER,0.67537,,02295
MSDWILD,Few,Baseline,Purity,0.8005,,02295
MSDWILD,Few,Baseline,Coverage,0.34708,,02295
MSDWILD,Few,Baseline,DER,0.81915,,01450
MSDWILD,Few,Baseline,JER,0.74769,,01450
MSDWILD,Few,Baseline,Purity,0.63494,,01450
MSDWILD,Few,Baseline,Coverage,0.30414,,01450
MSDWILD,Few,Baseline,DER,0.69178,,01330
MSDWILD,Few,Baseline,JER,0.63758,,01330
MSDWILD,Few,Baseline,Purity,0.74386,,01330
MSDWILD,Few,Baseline,Coverage,0.37782,,01330
MSDWILD,Few,Baseline,DER,0.80741,,00872
MSDWILD,Few,Baseline,JER,0.72162,,00872
MSDWILD,Few,Baseline,Purity,0.80691,,00872
MSDWILD,Few,Baseline,Coverage,0.27042,,00872
MSDWILD,Few,Baseline,DER,0.78535,,01288
MSDWILD,Few,Baseline,JER,0.67321,,01288
MSDWILD,Few,Baseline,Purity,0.71526,,01288
MSDWILD,Few,Baseline,Coverage,0.29748,,01288
MSDWILD,Few,Baseline,DER,0.86102,,00762
MSDWILD,Few,Baseline,JER,0.71411,,00762
MSDWILD,Few,Baseline,Purity,0.71808,,00762
MSDWILD,Few,Baseline,Coverage,0.34687,,00762
MSDWILD,Few,Baseline,DER,0.79619,,02611
MSDWILD,Few,Baseline,JER,0.71377,,02611
MSDWILD,Few,Baseline,Purity,0.90447,,02611
MSDWILD,Few,Baseline,Coverage,0.29378,,02611
MSDWILD,Few,Baseline,DER,0.73768,,02678
MSDWILD,Few,Baseline,JER,0.7627,,02678
MSDWILD,Few,Baseline,Purity,0.49545,,02678
MSDWILD,Few,Baseline,Coverage,0.26806,,02678
MSDWILD,Few,Baseline,DER,0.85326,,00743
MSDWILD,Few,Baseline,JER,0.82207,,00743
MSDWILD,Few,Baseline,Purity,0.62065,,00743
MSDWILD,Few,Baseline,Coverage,0.30366,,00743
MSDWILD,Few,Baseline,DER,0.80567,,01855
MSDWILD,Few,Baseline,JER,0.70676,,01855
MSDWILD,Few,Baseline,Purity,0.83292,,01855
MSDWILD,Few,Baseline,Coverage,0.26526,,01855
MSDWILD,Few,Baseline,DER,0.82779,,00250
MSDWILD,Few,Baseline,JER,0.80241,,00250
MSDWILD,Few,Baseline,Purity,0.55977,,00250
MSDWILD,Few,Baseline,Coverage,0.27197,,00250
MSDWILD,Few,Baseline,DER,0.74821,,01385
MSDWILD,Few,Baseline,JER,0.63766,,01385
MSDWILD,Few,Baseline,Purity,0.89678,,01385
MSDWILD,Few,Baseline,Coverage,0.35676,,01385
MSDWILD,Few,Baseline,DER,0.86992,,01774
MSDWILD,Few,Baseline,JER,0.7409,,01774
MSDWILD,Few,Baseline,Purity,0.67854,,01774
MSDWILD,Few,Baseline,Coverage,0.29083,,01774
MSDWILD,Few,Baseline,DER,0.81636,,00029
MSDWILD,Few,Baseline,JER,0.79779,,00029
MSDWILD,Few,Baseline,Purity,0.78948,,00029
MSDWILD,Few,Baseline,Coverage,0.2071,,00029
MSDWILD,Few,Baseline,DER,0.85189,,01731
MSDWILD,Few,Baseline,JER,0.78033,,01731
MSDWILD,Few,Baseline,Purity,0.77589,,01731
MSDWILD,Few,Baseline,Coverage,0.34756,,01731
MSDWILD,Few,Baseline,DER,0.92151,,02293
MSDWILD,Few,Baseline,JER,0.76464,,02293
MSDWILD,Few,Baseline,Purity,0.74316,,02293
MSDWILD,Few,Baseline,Coverage,0.32346,,02293
MSDWILD,Few,Baseline,DER,0.74273,,00080
MSDWILD,Few,Baseline,JER,0.74342,,00080
MSDWILD,Few,Baseline,Purity,0.74837,,00080
MSDWILD,Few,Baseline,Coverage,0.29221,,00080
MSDWILD,Few,Baseline,DER,0.86433,,02864
MSDWILD,Few,Baseline,JER,0.80531,,02864
MSDWILD,Few,Baseline,Purity,0.72246,,02864
MSDWILD,Few,Baseline,Coverage,0.22989,,02864
MSDWILD,Few,Baseline,DER,0.74127,,01661
MSDWILD,Few,Baseline,JER,0.65592,,01661
MSDWILD,Few,Baseline,Purity,0.83228,,01661
MSDWILD,Few,Baseline,Coverage,0.30443,,01661
MSDWILD,Few,Baseline,DER,0.97028,,01893
MSDWILD,Few,Baseline,JER,0.7989,,01893
MSDWILD,Few,Baseline,Purity,0.75209,,01893
MSDWILD,Few,Baseline,Coverage,0.26726,,01893
MSDWILD,Few,Baseline,DER,0.82221,,03014
MSDWILD,Few,Baseline,JER,0.78338,,03014
MSDWILD,Few,Baseline,Purity,0.6004,,03014
MSDWILD,Few,Baseline,Coverage,0.32424,,03014
MSDWILD,Few,Baseline,DER,1.65026,,02465
MSDWILD,Few,Baseline,JER,0.73101,,02465
MSDWILD,Few,Baseline,Purity,0.67572,,02465
MSDWILD,Few,Baseline,Coverage,0.34558,,02465
MSDWILD,Few,Baseline,DER,0.7428,,02736
MSDWILD,Few,Baseline,JER,0.71168,,02736
MSDWILD,Few,Baseline,Purity,0.7212,,02736
MSDWILD,Few,Baseline,Coverage,0.33052,,02736
MSDWILD,Few,Baseline,DER,0.81614,,02866
MSDWILD,Few,Baseline,JER,0.64746,,02866
MSDWILD,Few,Baseline,Purity,0.88422,,02866
MSDWILD,Few,Baseline,Coverage,0.32381,,02866
MSDWILD,Few,Baseline,DER,0.96333,,00585
MSDWILD,Few,Baseline,JER,0.78403,,00585
MSDWILD,Few,Baseline,Purity,0.59671,,00585
MSDWILD,Few,Baseline,Coverage,0.28871,,00585
MSDWILD,Few,Baseline,DER,0.68714,,00948
MSDWILD,Few,Baseline,JER,0.64398,,00948
MSDWILD,Few,Baseline,Purity,0.94476,,00948
MSDWILD,Few,Baseline,Coverage,0.36129,,00948
MSDWILD,Few,Baseline,DER,0.97486,,00957
MSDWILD,Few,Baseline,JER,0.79862,,00957
MSDWILD,Few,Baseline,Purity,0.82975,,00957
MSDWILD,Few,Baseline,Coverage,0.29447,,00957
MSDWILD,Few,Baseline,DER,1.06419,,00669
MSDWILD,Few,Baseline,JER,0.7569,,00669
MSDWILD,Few,Baseline,Purity,0.66713,,00669
MSDWILD,Few,Baseline,Coverage,0.26237,,00669
MSDWILD,Few,Baseline,DER,0.87661,,02110
MSDWILD,Few,Baseline,JER,0.81987,,02110
MSDWILD,Few,Baseline,Purity,0.40542,,02110
MSDWILD,Few,Baseline,Coverage,0.22289,,02110
MSDWILD,Few,Baseline,DER,1.30354,,02971
MSDWILD,Few,Baseline,JER,0.76785,,02971
MSDWILD,Few,Baseline,Purity,0.68596,,02971
MSDWILD,Few,Baseline,Coverage,0.28151,,02971
MSDWILD,Few,Baseline,DER,1.03023,,02972
MSDWILD,Few,Baseline,JER,0.71498,,02972
MSDWILD,Few,Baseline,Purity,0.6665,,02972
MSDWILD,Few,Baseline,Coverage,0.34125,,02972
MSDWILD,Few,Baseline,DER,0.76371,,01672
MSDWILD,Few,Baseline,JER,0.70174,,01672
MSDWILD,Few,Baseline,Purity,0.7498,,01672
MSDWILD,Few,Baseline,Coverage,0.38849,,01672
MSDWILD,Few,Baseline,DER,0.76425,,01726
MSDWILD,Few,Baseline,JER,0.76696,,01726
MSDWILD,Few,Baseline,Purity,0.80444,,01726
MSDWILD,Few,Baseline,Coverage,0.24739,,01726
MSDWILD,Few,Baseline,DER,0.84425,,02650
MSDWILD,Few,Baseline,JER,0.75097,,02650
MSDWILD,Few,Baseline,Purity,0.66144,,02650
MSDWILD,Few,Baseline,Coverage,0.26888,,02650
