Data Set,Set,Version,Approach,Metric,Value,Method,File
MSDWild Few,Few,3.1,Baseline,Coverage,0.88063,PyAnnote,00036
MSDWild Few,Few,3.1,Baseline,DER,0.12736,PyAnnote,00705
MSDWild Few,Few,3.1,Baseline,JER,0.18491,PyAnnote,00705
MSDWild Few,Few,3.1,Baseline,Purity,0.96773,PyAnnote,00705
MSDWild Few,Few,3.1,Baseline,Coverage,0.96773,PyAnnote,00705
MSDWild Few,Few,3.1,Baseline,DER,0.09331,PyAnnote,02359
MSDWild Few,Few,3.1,Baseline,JER,0.09872,PyAnnote,02359
MSDWild Few,Few,3.1,Baseline,Purity,0.91188,PyAnnote,02359
MSDWild Few,Few,3.1,Baseline,Coverage,0.89864,PyAnnote,02359
MSDWild Few,Few,3.1,Baseline,DER,0.48932,PyAnnote,01198
MSDWild Few,Few,3.1,Baseline,JER,0.71444,PyAnnote,01198
MSDWild Few,Few,3.1,Baseline,Purity,0.65962,PyAnnote,01198
MSDWild Few,Few,3.1,Baseline,Coverage,1.0,PyAnnote,01198
MSDWild Few,Few,3.1,Baseline,DER,0.08421,PyAnnote,02285
MSDWild Few,Few,3.1,Baseline,JER,0.0736,PyAnnote,02285
MSDWild Few,Few,3.1,Baseline,Purity,0.96314,PyAnnote,02285
MSDWild Few,Few,3.1,Baseline,Coverage,0.95029,PyAnnote,02285
MSDWild Few,Few,3.1,Baseline,DER,0.55712,PyAnnote,00888
MSDWild Few,Few,3.1,Baseline,JER,0.63163,PyAnnote,00888
MSDWild Few,Few,3.1,Baseline,Purity,0.57588,PyAnnote,00888
MSDWild Few,Few,3.1,Baseline,Coverage,0.47209,PyAnnote,00888
MSDWild Few,Few,3.1,Baseline,DER,0.08951,PyAnnote,01830
MSDWild Few,Few,3.1,Baseline,JER,0.09699,PyAnnote,01830
MSDWild Few,Few,3.1,Baseline,Purity,0.855,PyAnnote,01830
MSDWild Few,Few,3.1,Baseline,Coverage,0.82353,PyAnnote,01830
MSDWild Few,Few,3.1,Baseline,DER,0.12603,PyAnnote,02150
MSDWild Few,Few,3.1,Baseline,JER,0.15833,PyAnnote,02150
MSDWild Few,Few,3.1,Baseline,Purity,0.87933,PyAnnote,02150
MSDWild Few,Few,3.1,Baseline,Coverage,0.87933,PyAnnote,02150
MSDWild Few,Few,3.1,Baseline,DER,0.1009,PyAnnote,01537
MSDWild Few,Few,3.1,Baseline,JER,0.25783,PyAnnote,01537
MSDWild Few,Few,3.1,Baseline,Purity,0.83018,PyAnnote,01537
MSDWild Few,Few,3.1,Baseline,Coverage,0.86043,PyAnnote,01537
MSDWild Few,Few,3.1,Baseline,DER,0.49329,PyAnnote,02532
MSDWild Few,Few,3.1,Baseline,JER,0.59313,PyAnnote,02532
MSDWild Few,Few,3.1,Baseline,Purity,0.68948,PyAnnote,02532
MSDWild Few,Few,3.1,Baseline,Coverage,0.63968,PyAnnote,02532
MSDWild Few,Few,3.1,Baseline,DER,0.09226,PyAnnote,01211
MSDWild Few,Few,3.1,Baseline,JER,0.12926,PyAnnote,01211
MSDWild Few,Few,3.1,Baseline,Purity,0.90829,PyAnnote,01211
MSDWild Few,Few,3.1,Baseline,Coverage,0.90829,PyAnnote,01211
MSDWild Few,Few,3.1,Baseline,DER,0.13042,PyAnnote,02062
MSDWild Few,Few,3.1,Baseline,JER,0.13051,PyAnnote,02062
MSDWild Few,Few,3.1,Baseline,Purity,0.77501,PyAnnote,02062
MSDWild Few,Few,3.1,Baseline,Coverage,0.77501,PyAnnote,02062
MSDWild Few,Few,3.1,Baseline,DER,0.61917,PyAnnote,02301
MSDWild Few,Few,3.1,Baseline,JER,0.75781,PyAnnote,02301
MSDWild Few,Few,3.1,Baseline,Purity,0.40706,PyAnnote,02301
MSDWild Few,Few,3.1,Baseline,Coverage,0.76998,PyAnnote,02301
MSDWild Few,Few,3.1,Baseline,DER,0.22946,PyAnnote,02238
MSDWild Few,Few,3.1,Baseline,JER,0.32041,PyAnnote,02238
MSDWild Few,Few,3.1,Baseline,Purity,0.77368,PyAnnote,02238
MSDWild Few,Few,3.1,Baseline,Coverage,0.74281,PyAnnote,02238
MSDWild Few,Few,3.1,Baseline,DER,0.58692,PyAnnote,00433
MSDWild Few,Few,3.1,Baseline,JER,0.68804,PyAnnote,00433
MSDWild Few,Few,3.1,Baseline,Purity,0.52702,PyAnnote,00433
MSDWild Few,Few,3.1,Baseline,Coverage,0.56733,PyAnnote,00433
MSDWild Few,Few,3.1,Baseline,DER,0.23597,PyAnnote,02412
MSDWild Few,Few,3.1,Baseline,JER,0.29355,PyAnnote,02412
MSDWild Few,Few,3.1,Baseline,Purity,0.75078,PyAnnote,02412
MSDWild Few,Few,3.1,Baseline,Coverage,0.75078,PyAnnote,02412
MSDWild Few,Few,3.1,Baseline,DER,0.09729,PyAnnote,01549
MSDWild Few,Few,3.1,Baseline,JER,0.1747,PyAnnote,01549
MSDWild Few,Few,3.1,Baseline,Purity,0.87819,PyAnnote,01549
MSDWild Few,Few,3.1,Baseline,Coverage,0.87819,PyAnnote,01549
MSDWild Few,Few,3.1,Baseline,DER,0.538,PyAnnote,01429
MSDWild Few,Few,3.1,Baseline,JER,0.62491,PyAnnote,01429
MSDWild Few,Few,3.1,Baseline,Purity,0.56528,PyAnnote,01429
MSDWild Few,Few,3.1,Baseline,Coverage,0.7219,PyAnnote,01429
MSDWild Few,Few,3.1,Baseline,DER,0.65976,PyAnnote,02567
MSDWild Few,Few,3.1,Baseline,JER,0.67612,PyAnnote,02567
MSDWild Few,Few,3.1,Baseline,Purity,0.76262,PyAnnote,02567
MSDWild Few,Few,3.1,Baseline,Coverage,0.44536,PyAnnote,02567
MSDWild Few,Few,3.1,Baseline,DER,0.23678,PyAnnote,01264
MSDWild Few,Few,3.1,Baseline,JER,0.26934,PyAnnote,01264
MSDWild Few,Few,3.1,Baseline,Purity,0.84744,PyAnnote,01264
MSDWild Few,Few,3.1,Baseline,Coverage,0.7157,PyAnnote,01264
MSDWild Few,Few,3.1,Baseline,DER,0.49061,PyAnnote,02693
MSDWild Few,Few,3.1,Baseline,JER,0.47224,PyAnnote,02693
MSDWild Few,Few,3.1,Baseline,Purity,0.75501,PyAnnote,02693
MSDWild Few,Few,3.1,Baseline,Coverage,0.47212,PyAnnote,02693
MSDWild Few,Few,3.1,Baseline,DER,0.44197,PyAnnote,01399
MSDWild Few,Few,3.1,Baseline,JER,0.51314,PyAnnote,01399
MSDWild Few,Few,3.1,Baseline,Purity,0.59451,PyAnnote,01399
MSDWild Few,Few,3.1,Baseline,Coverage,0.62025,PyAnnote,01399
MSDWild Few,Few,3.1,Baseline,DER,0.51967,PyAnnote,00481
MSDWild Few,Few,3.1,Baseline,JER,0.4765,PyAnnote,00481
MSDWild Few,Few,3.1,Baseline,Purity,0.83333,PyAnnote,00481
MSDWild Few,Few,3.1,Baseline,Coverage,0.53398,PyAnnote,00481
MSDWild Few,Few,3.1,Baseline,DER,0.10813,PyAnnote,02451
MSDWild Few,Few,3.1,Baseline,JER,0.09094,PyAnnote,02451
MSDWild Few,Few,3.1,Baseline,Purity,0.94945,PyAnnote,02451
MSDWild Few,Few,3.1,Baseline,Coverage,0.94945,PyAnnote,02451
MSDWild Few,Few,3.1,Baseline,DER,0.48089,PyAnnote,00313
MSDWild Few,Few,3.1,Baseline,JER,0.42001,PyAnnote,00313
MSDWild Few,Few,3.1,Baseline,Purity,0.89503,PyAnnote,00313
MSDWild Few,Few,3.1,Baseline,Coverage,0.56992,PyAnnote,00313
MSDWild Few,Few,3.1,Baseline,DER,0.07854,PyAnnote,00954
MSDWild Few,Few,3.1,Baseline,JER,0.08609,PyAnnote,00954
MSDWild Few,Few,3.1,Baseline,Purity,0.901,PyAnnote,00954
MSDWild Few,Few,3.1,Baseline,Coverage,0.901,PyAnnote,00954
MSDWild Few,Few,3.1,Baseline,DER,0.20843,PyAnnote,02098
MSDWild Few,Few,3.1,Baseline,JER,0.25143,PyAnnote,02098
MSDWild Few,Few,3.1,Baseline,Purity,0.7863,PyAnnote,02098
MSDWild Few,Few,3.1,Baseline,Coverage,0.74402,PyAnnote,02098
MSDWild Few,Few,3.1,Baseline,DER,0.18977,PyAnnote,02749
MSDWild Few,Few,3.1,Baseline,JER,0.23773,PyAnnote,02749
MSDWild Few,Few,3.1,Baseline,Purity,0.87064,PyAnnote,02749
MSDWild Few,Few,3.1,Baseline,Coverage,0.86988,PyAnnote,02749
MSDWild Few,Few,3.1,Baseline,DER,0.17352,PyAnnote,02984
MSDWild Few,Few,3.1,Baseline,JER,0.41468,PyAnnote,02984
MSDWild Few,Few,3.1,Baseline,Purity,0.82954,PyAnnote,02984
MSDWild Few,Few,3.1,Baseline,Coverage,0.9371,PyAnnote,02984
MSDWild Few,Few,3.1,Baseline,DER,0.43955,PyAnnote,01034
MSDWild Few,Few,3.1,Baseline,JER,0.65713,PyAnnote,01034
MSDWild Few,Few,3.1,Baseline,Purity,0.56984,PyAnnote,01034
MSDWild Few,Few,3.1,Baseline,Coverage,0.63016,PyAnnote,01034
MSDWild Few,Few,3.1,Baseline,DER,0.09414,PyAnnote,02265
MSDWild Few,Few,3.1,Baseline,JER,0.0996,PyAnnote,02265
MSDWild Few,Few,3.1,Baseline,Purity,0.79138,PyAnnote,02265
MSDWild Few,Few,3.1,Baseline,Coverage,0.79138,PyAnnote,02265
MSDWild Few,Few,3.1,Baseline,DER,0.4351,PyAnnote,02380
MSDWild Few,Few,3.1,Baseline,JER,0.52976,PyAnnote,02380
MSDWild Few,Few,3.1,Baseline,Purity,0.6491,PyAnnote,02380
MSDWild Few,Few,3.1,Baseline,Coverage,0.80326,PyAnnote,02380
MSDWild Few,Few,3.1,Baseline,DER,0.40732,PyAnnote,02785
MSDWild Few,Few,3.1,Baseline,JER,0.60997,PyAnnote,02785
MSDWild Few,Few,3.1,Baseline,Purity,0.53237,PyAnnote,02785
MSDWild Few,Few,3.1,Baseline,Coverage,0.61581,PyAnnote,02785
MSDWild Few,Few,3.1,Baseline,DER,0.09529,PyAnnote,00897
MSDWild Few,Few,3.1,Baseline,JER,0.08979,PyAnnote,00897
MSDWild Few,Few,3.1,Baseline,Purity,0.80273,PyAnnote,00897
MSDWild Few,Few,3.1,Baseline,Coverage,0.80273,PyAnnote,00897
MSDWild Few,Few,3.1,Baseline,DER,0.16362,PyAnnote,02215
MSDWild Few,Few,3.1,Baseline,JER,0.39871,PyAnnote,02215
MSDWild Few,Few,3.1,Baseline,Purity,0.90937,PyAnnote,02215
MSDWild Few,Few,3.1,Baseline,Coverage,0.86743,PyAnnote,02215
MSDWild Few,Few,3.1,Baseline,DER,0.59723,PyAnnote,02262
MSDWild Few,Few,3.1,Baseline,JER,0.76882,PyAnnote,02262
MSDWild Few,Few,3.1,Baseline,Purity,0.41808,PyAnnote,02262
MSDWild Few,Few,3.1,Baseline,Coverage,0.48395,PyAnnote,02262
MSDWild Few,Few,3.1,Baseline,DER,0.25682,PyAnnote,02564
MSDWild Few,Few,3.1,Baseline,JER,0.28675,PyAnnote,02564
MSDWild Few,Few,3.1,Baseline,Purity,0.88551,PyAnnote,02564
MSDWild Few,Few,3.1,Baseline,Coverage,0.73961,PyAnnote,02564
MSDWild Few,Few,3.1,Baseline,DER,0.19156,PyAnnote,01031
MSDWild Few,Few,3.1,Baseline,JER,0.17869,PyAnnote,01031
MSDWild Few,Few,3.1,Baseline,Purity,0.87976,PyAnnote,01031
MSDWild Few,Few,3.1,Baseline,Coverage,0.82678,PyAnnote,01031
MSDWild Few,Few,3.1,Baseline,DER,0.14878,PyAnnote,00598
MSDWild Few,Few,3.1,Baseline,JER,0.39527,PyAnnote,00598
MSDWild Few,Few,3.1,Baseline,Purity,0.79678,PyAnnote,00598
MSDWild Few,Few,3.1,Baseline,Coverage,0.90102,PyAnnote,00598
MSDWild Few,Few,3.1,Baseline,DER,0.11602,PyAnnote,01834
MSDWild Few,Few,3.1,Baseline,JER,0.15655,PyAnnote,01834
MSDWild Few,Few,3.1,Baseline,Purity,0.83273,PyAnnote,01834
MSDWild Few,Few,3.1,Baseline,Coverage,0.83273,PyAnnote,01834
MSDWild Few,Few,3.1,Baseline,DER,0.05745,PyAnnote,02743
MSDWild Few,Few,3.1,Baseline,JER,0.10166,PyAnnote,02743
MSDWild Few,Few,3.1,Baseline,Purity,0.82851,PyAnnote,02743
MSDWild Few,Few,3.1,Baseline,Coverage,0.82851,PyAnnote,02743
MSDWild Few,Few,3.1,Baseline,DER,0.46106,PyAnnote,02127
MSDWild Few,Few,3.1,Baseline,JER,0.54447,PyAnnote,02127
MSDWild Few,Few,3.1,Baseline,Purity,0.71185,PyAnnote,02127
MSDWild Few,Few,3.1,Baseline,Coverage,0.51731,PyAnnote,02127
MSDWild Few,Few,3.1,Baseline,DER,0.17385,PyAnnote,00369
MSDWild Few,Few,3.1,Baseline,JER,0.17438,PyAnnote,00369
MSDWild Few,Few,3.1,Baseline,Purity,0.84911,PyAnnote,00369
MSDWild Few,Few,3.1,Baseline,Coverage,0.82059,PyAnnote,00369
MSDWild Few,Few,3.1,Baseline,DER,0.162,PyAnnote,00298
MSDWild Few,Few,3.1,Baseline,JER,0.32615,PyAnnote,00298
MSDWild Few,Few,3.1,Baseline,Purity,0.8316,PyAnnote,00298
MSDWild Few,Few,3.1,Baseline,Coverage,0.87353,PyAnnote,00298
MSDWild Few,Few,3.1,Baseline,DER,0.46132,PyAnnote,01266
MSDWild Few,Few,3.1,Baseline,JER,0.50174,PyAnnote,01266
MSDWild Few,Few,3.1,Baseline,Purity,0.70032,PyAnnote,01266
MSDWild Few,Few,3.1,Baseline,Coverage,0.85432,PyAnnote,01266
MSDWild Few,Few,3.1,Baseline,DER,0.32723,PyAnnote,01321
MSDWild Few,Few,3.1,Baseline,JER,0.46918,PyAnnote,01321
MSDWild Few,Few,3.1,Baseline,Purity,0.76691,PyAnnote,01321
MSDWild Few,Few,3.1,Baseline,Coverage,0.79709,PyAnnote,01321
MSDWild Few,Few,3.1,Baseline,DER,0.1394,PyAnnote,00215
MSDWild Few,Few,3.1,Baseline,JER,0.13882,PyAnnote,00215
MSDWild Few,Few,3.1,Baseline,Purity,0.91343,PyAnnote,00215
MSDWild Few,Few,3.1,Baseline,Coverage,0.87941,PyAnnote,00215
MSDWild Few,Few,3.1,Baseline,DER,0.26446,PyAnnote,01989
MSDWild Few,Few,3.1,Baseline,JER,0.38137,PyAnnote,01989
MSDWild Few,Few,3.1,Baseline,Purity,0.5727,PyAnnote,01989
MSDWild Few,Few,3.1,Baseline,Coverage,0.61575,PyAnnote,01989
MSDWild Few,Few,3.1,Baseline,DER,0.28516,PyAnnote,01998
MSDWild Few,Few,3.1,Baseline,JER,0.53159,PyAnnote,01998
MSDWild Few,Few,3.1,Baseline,Purity,0.635,PyAnnote,01998
MSDWild Few,Few,3.1,Baseline,Coverage,0.81132,PyAnnote,01998
MSDWild Few,Few,3.1,Baseline,DER,0.16181,PyAnnote,00200
MSDWild Few,Few,3.1,Baseline,JER,0.26662,PyAnnote,00200
MSDWild Few,Few,3.1,Baseline,Purity,0.82618,PyAnnote,00200
MSDWild Few,Few,3.1,Baseline,Coverage,0.82618,PyAnnote,00200
MSDWild Few,Few,3.1,Baseline,DER,0.07761,PyAnnote,02905
MSDWild Few,Few,3.1,Baseline,JER,0.07739,PyAnnote,02905
MSDWild Few,Few,3.1,Baseline,Purity,0.80145,PyAnnote,02905
MSDWild Few,Few,3.1,Baseline,Coverage,0.80145,PyAnnote,02905
MSDWild Few,Few,3.1,Baseline,DER,0.43105,PyAnnote,02629
MSDWild Few,Few,3.1,Baseline,JER,0.52313,PyAnnote,02629
MSDWild Few,Few,3.1,Baseline,Purity,0.68102,PyAnnote,02629
MSDWild Few,Few,3.1,Baseline,Coverage,0.68831,PyAnnote,02629
MSDWild Few,Few,3.1,Baseline,DER,0.22455,PyAnnote,00562
MSDWild Few,Few,3.1,Baseline,JER,0.28969,PyAnnote,00562
MSDWild Few,Few,3.1,Baseline,Purity,0.87866,PyAnnote,00562
MSDWild Few,Few,3.1,Baseline,Coverage,0.87866,PyAnnote,00562
MSDWild Few,Few,3.1,Baseline,DER,0.55795,PyAnnote,02057
MSDWild Few,Few,3.1,Baseline,JER,0.54975,PyAnnote,02057
MSDWild Few,Few,3.1,Baseline,Purity,0.72824,PyAnnote,02057
MSDWild Few,Few,3.1,Baseline,Coverage,0.44169,PyAnnote,02057
MSDWild Few,Few,3.1,Baseline,DER,0.58674,PyAnnote,02768
MSDWild Few,Few,3.1,Baseline,JER,0.6876,PyAnnote,02768
MSDWild Few,Few,3.1,Baseline,Purity,0.39769,PyAnnote,02768
MSDWild Few,Few,3.1,Baseline,Coverage,0.67709,PyAnnote,02768
MSDWild Few,Few,3.1,Baseline,DER,0.58867,PyAnnote,00225
MSDWild Few,Few,3.1,Baseline,JER,0.69504,PyAnnote,00225
MSDWild Few,Few,3.1,Baseline,Purity,0.44521,PyAnnote,00225
MSDWild Few,Few,3.1,Baseline,Coverage,0.69473,PyAnnote,00225
MSDWild Few,Few,3.1,Baseline,DER,0.13046,PyAnnote,01158
MSDWild Few,Few,3.1,Baseline,JER,0.21216,PyAnnote,01158
MSDWild Few,Few,3.1,Baseline,Purity,0.86483,PyAnnote,01158
MSDWild Few,Few,3.1,Baseline,Coverage,0.86483,PyAnnote,01158
MSDWild Few,Few,3.1,Baseline,DER,0.04276,PyAnnote,00614
MSDWild Few,Few,3.1,Baseline,JER,0.05595,PyAnnote,00614
MSDWild Few,Few,3.1,Baseline,Purity,0.94,PyAnnote,00614
MSDWild Few,Few,3.1,Baseline,Coverage,0.94,PyAnnote,00614
MSDWild Few,Few,3.1,Baseline,DER,0.38709,PyAnnote,01674
MSDWild Few,Few,3.1,Baseline,JER,0.71943,PyAnnote,01674
MSDWild Few,Few,3.1,Baseline,Purity,0.52671,PyAnnote,01674
MSDWild Few,Few,3.1,Baseline,Coverage,0.70662,PyAnnote,01674
MSDWild Few,Few,3.1,Baseline,DER,0.53698,PyAnnote,02766
MSDWild Few,Few,3.1,Baseline,JER,0.468,PyAnnote,02766
MSDWild Few,Few,3.1,Baseline,Purity,0.73513,PyAnnote,02766
MSDWild Few,Few,3.1,Baseline,Coverage,0.45798,PyAnnote,02766
MSDWild Few,Few,3.1,Baseline,DER,0.17009,PyAnnote,01086
MSDWild Few,Few,3.1,Baseline,JER,0.23086,PyAnnote,01086
MSDWild Few,Few,3.1,Baseline,Purity,0.89718,PyAnnote,01086
MSDWild Few,Few,3.1,Baseline,Coverage,0.89718,PyAnnote,01086
MSDWild Few,Few,3.1,Baseline,DER,1.14087,PyAnnote,00844
MSDWild Few,Few,3.1,Baseline,JER,0.60662,PyAnnote,00844
MSDWild Few,Few,3.1,Baseline,Purity,0.57776,PyAnnote,00844
MSDWild Few,Few,3.1,Baseline,Coverage,0.34104,PyAnnote,00844
MSDWild Few,Few,3.1,Baseline,DER,0.04039,PyAnnote,01032
MSDWild Few,Few,3.1,Baseline,JER,0.11211,PyAnnote,01032
MSDWild Few,Few,3.1,Baseline,Purity,0.96526,PyAnnote,01032
MSDWild Few,Few,3.1,Baseline,Coverage,0.95179,PyAnnote,01032
MSDWild Few,Few,3.1,Baseline,DER,0.32043,PyAnnote,00449
MSDWild Few,Few,3.1,Baseline,JER,0.54591,PyAnnote,00449
MSDWild Few,Few,3.1,Baseline,Purity,0.61406,PyAnnote,00449
MSDWild Few,Few,3.1,Baseline,Coverage,0.78384,PyAnnote,00449
MSDWild Few,Few,3.1,Baseline,DER,0.34498,PyAnnote,01859
MSDWild Few,Few,3.1,Baseline,JER,0.5845,PyAnnote,01859
MSDWild Few,Few,3.1,Baseline,Purity,0.6445,PyAnnote,01859
MSDWild Few,Few,3.1,Baseline,Coverage,0.90462,PyAnnote,01859
MSDWild Few,Few,3.1,Baseline,DER,0.14691,PyAnnote,01594
MSDWild Few,Few,3.1,Baseline,JER,0.39146,PyAnnote,01594
MSDWild Few,Few,3.1,Baseline,Purity,0.7968,PyAnnote,01594
MSDWild Few,Few,3.1,Baseline,Coverage,0.86679,PyAnnote,01594
MSDWild Few,Few,3.1,Baseline,DER,0.15675,PyAnnote,00917
MSDWild Few,Few,3.1,Baseline,JER,0.26377,PyAnnote,00917
MSDWild Few,Few,3.1,Baseline,Purity,0.99671,PyAnnote,00917
MSDWild Few,Few,3.1,Baseline,Coverage,0.90388,PyAnnote,00917
MSDWild Few,Few,3.1,Baseline,DER,0.73058,PyAnnote,01776
MSDWild Few,Few,3.1,Baseline,JER,0.74834,PyAnnote,01776
MSDWild Few,Few,3.1,Baseline,Purity,0.40464,PyAnnote,01776
MSDWild Few,Few,3.1,Baseline,Coverage,0.54388,PyAnnote,01776
MSDWild Few,Few,3.1,Baseline,DER,0.54215,PyAnnote,02457
MSDWild Few,Few,3.1,Baseline,JER,0.50005,PyAnnote,02457
MSDWild Few,Few,3.1,Baseline,Purity,0.6554,PyAnnote,02457
MSDWild Few,Few,3.1,Baseline,Coverage,0.50006,PyAnnote,02457
MSDWild Few,Few,3.1,Baseline,DER,0.24012,PyAnnote,00567
MSDWild Few,Few,3.1,Baseline,JER,0.26117,PyAnnote,00567
MSDWild Few,Few,3.1,Baseline,Purity,0.74523,PyAnnote,00567
MSDWild Few,Few,3.1,Baseline,Coverage,0.74523,PyAnnote,00567
MSDWild Few,Few,3.1,Baseline,DER,0.50532,PyAnnote,01191
MSDWild Few,Few,3.1,Baseline,JER,0.71693,PyAnnote,01191
MSDWild Few,Few,3.1,Baseline,Purity,0.46745,PyAnnote,01191
MSDWild Few,Few,3.1,Baseline,Coverage,0.78548,PyAnnote,01191
MSDWild Few,Few,3.1,Baseline,DER,0.10847,PyAnnote,02047
MSDWild Few,Few,3.1,Baseline,JER,0.1298,PyAnnote,02047
MSDWild Few,Few,3.1,Baseline,Purity,0.89583,PyAnnote,02047
MSDWild Few,Few,3.1,Baseline,Coverage,0.89583,PyAnnote,02047
MSDWild Few,Few,3.1,Baseline,DER,0.34676,PyAnnote,00850
MSDWild Few,Few,3.1,Baseline,JER,0.60372,PyAnnote,00850
MSDWild Few,Few,3.1,Baseline,Purity,0.65349,PyAnnote,00850
MSDWild Few,Few,3.1,Baseline,Coverage,0.93192,PyAnnote,00850
MSDWild Few,Few,3.1,Baseline,DER,0.11105,PyAnnote,02722
MSDWild Few,Few,3.1,Baseline,JER,0.10709,PyAnnote,02722
MSDWild Few,Few,3.1,Baseline,Purity,0.811,PyAnnote,02722
MSDWild Few,Few,3.1,Baseline,Coverage,0.811,PyAnnote,02722
MSDWild Few,Few,3.1,Baseline,DER,0.1188,PyAnnote,00619
MSDWild Few,Few,3.1,Baseline,JER,0.13002,PyAnnote,00619
MSDWild Few,Few,3.1,Baseline,Purity,0.87619,PyAnnote,00619
MSDWild Few,Few,3.1,Baseline,Coverage,0.87619,PyAnnote,00619
MSDWild Few,Few,3.1,Baseline,DER,0.45293,PyAnnote,02883
MSDWild Few,Few,3.1,Baseline,JER,0.52304,PyAnnote,02883
MSDWild Few,Few,3.1,Baseline,Purity,0.55091,PyAnnote,02883
MSDWild Few,Few,3.1,Baseline,Coverage,0.53318,PyAnnote,02883
MSDWild Few,Few,3.1,Baseline,DER,0.12967,PyAnnote,00942
MSDWild Few,Few,3.1,Baseline,JER,0.1497,PyAnnote,00942
MSDWild Few,Few,3.1,Baseline,Purity,0.83285,PyAnnote,00942
MSDWild Few,Few,3.1,Baseline,Coverage,0.83285,PyAnnote,00942
MSDWild Few,Few,3.1,Baseline,DER,0.12594,PyAnnote,01172
MSDWild Few,Few,3.1,Baseline,JER,0.15033,PyAnnote,01172
MSDWild Few,Few,3.1,Baseline,Purity,0.88793,PyAnnote,01172
MSDWild Few,Few,3.1,Baseline,Coverage,0.83748,PyAnnote,01172
MSDWild Few,Few,3.1,Baseline,DER,0.17318,PyAnnote,02316
MSDWild Few,Few,3.1,Baseline,JER,0.47346,PyAnnote,02316
MSDWild Few,Few,3.1,Baseline,Purity,0.79216,PyAnnote,02316
MSDWild Few,Few,3.1,Baseline,Coverage,0.93135,PyAnnote,02316
MSDWild Few,Few,3.1,Baseline,DER,0.15298,PyAnnote,02622
MSDWild Few,Few,3.1,Baseline,JER,0.17414,PyAnnote,02622
MSDWild Few,Few,3.1,Baseline,Purity,0.76893,PyAnnote,02622
MSDWild Few,Few,3.1,Baseline,Coverage,0.7175,PyAnnote,02622
MSDWild Few,Few,3.1,Baseline,DER,0.46561,PyAnnote,01700
MSDWild Few,Few,3.1,Baseline,JER,0.59218,PyAnnote,01700
MSDWild Few,Few,3.1,Baseline,Purity,0.6159,PyAnnote,01700
MSDWild Few,Few,3.1,Baseline,Coverage,0.66145,PyAnnote,01700
MSDWild Few,Few,3.1,Baseline,DER,0.10793,PyAnnote,02295
MSDWild Few,Few,3.1,Baseline,JER,0.13312,PyAnnote,02295
MSDWild Few,Few,3.1,Baseline,Purity,0.86086,PyAnnote,02295
MSDWild Few,Few,3.1,Baseline,Coverage,0.86086,PyAnnote,02295
MSDWild Few,Few,3.1,Baseline,DER,0.55533,PyAnnote,01450
MSDWild Few,Few,3.1,Baseline,JER,0.65087,PyAnnote,01450
MSDWild Few,Few,3.1,Baseline,Purity,0.66973,PyAnnote,01450
MSDWild Few,Few,3.1,Baseline,Coverage,0.58082,PyAnnote,01450
MSDWild Few,Few,3.1,Baseline,DER,0.18319,PyAnnote,01330
MSDWild Few,Few,3.1,Baseline,JER,0.23211,PyAnnote,01330
MSDWild Few,Few,3.1,Baseline,Purity,0.81104,PyAnnote,01330
MSDWild Few,Few,3.1,Baseline,Coverage,0.81104,PyAnnote,01330
MSDWild Few,Few,3.1,Baseline,DER,0.10333,PyAnnote,00872
MSDWild Few,Few,3.1,Baseline,JER,0.10485,PyAnnote,00872
MSDWild Few,Few,3.1,Baseline,Purity,0.82225,PyAnnote,00872
MSDWild Few,Few,3.1,Baseline,Coverage,0.82225,PyAnnote,00872
MSDWild Few,Few,3.1,Baseline,DER,0.332,PyAnnote,01288
MSDWild Few,Few,3.1,Baseline,JER,0.6295,PyAnnote,01288
MSDWild Few,Few,3.1,Baseline,Purity,0.64147,PyAnnote,01288
MSDWild Few,Few,3.1,Baseline,Coverage,0.80994,PyAnnote,01288
MSDWild Few,Few,3.1,Baseline,DER,0.63301,PyAnnote,00762
MSDWild Few,Few,3.1,Baseline,JER,0.64115,PyAnnote,00762
MSDWild Few,Few,3.1,Baseline,Purity,0.76815,PyAnnote,00762
MSDWild Few,Few,3.1,Baseline,Coverage,0.49822,PyAnnote,00762
MSDWild Few,Few,3.1,Baseline,DER,0.12939,PyAnnote,02611
MSDWild Few,Few,3.1,Baseline,JER,0.10499,PyAnnote,02611
MSDWild Few,Few,3.1,Baseline,Purity,0.95195,PyAnnote,02611
MSDWild Few,Few,3.1,Baseline,Coverage,0.93076,PyAnnote,02611
MSDWild Few,Few,3.1,Baseline,DER,0.19011,PyAnnote,02678
MSDWild Few,Few,3.1,Baseline,JER,0.2458,PyAnnote,02678
MSDWild Few,Few,3.1,Baseline,Purity,0.68765,PyAnnote,02678
MSDWild Few,Few,3.1,Baseline,Coverage,0.68765,PyAnnote,02678
MSDWild Few,Few,3.1,Baseline,DER,0.30051,PyAnnote,01899
MSDWild Few,Few,3.1,Baseline,JER,0.25232,PyAnnote,01899
MSDWild Few,Few,3.1,Baseline,Purity,0.82806,PyAnnote,01899
MSDWild Few,Few,3.1,Baseline,Coverage,0.63606,PyAnnote,01899
MSDWild Few,Few,3.1,Baseline,DER,0.57928,PyAnnote,00743
MSDWild Few,Few,3.1,Baseline,JER,0.59142,PyAnnote,00743
MSDWild Few,Few,3.1,Baseline,Purity,0.62718,PyAnnote,00743
